 ,Raw EEG,Beta 13-32Hz,Alpha 8-13Hz,Delta 1-4Hz,Theta 4-8Hz,Raw EEG,Raw EEG,All 0.5-32Hz,Raw EEG, 
Time,RMS,Power,Power,Power,Power,SEF,Median Power Frequency,Power,Median Power Frequency,Cmt Text
 ,mV, , , , ,Hz (95%),Hz, ,Hz, 
00:00:00,0.030723859,1.47E-12,3.64E-13,5.26E-13,4.10E-13,317.5454608,50.73578427,4.73E-12,1.560736222,time 14:39:00
00:00:01,0.024608725,2.12E-12,3.19E-13,1.89E-12,3.21E-13,299.8571767,50.4851653,9.66E-12,1.950990081,time 14:39:00
00:00:02,0.017996244,1.14E-12,2.93E-13,3.12E-12,3.62E-13,311.8977972,50.90391675,1.31E-11,2.28210092,time 14:39:00
00:00:03,0.010638475,9.81E-13,3.84E-13,9.57E-13,9.06E-14,336.7069375,51.14014857,2.87E-12,1.843666775,time 14:39:00
00:00:04,0.017081886,2.40E-12,4.92E-13,1.87E-12,2.40E-13,308.6084641,50.49018464,8.98E-12,1.603512447,time 14:39:00
00:00:05,0.04430726,1.05E-12,1.55E-13,3.77E-12,1.70E-13,302.3371205,50.84986448,1.68E-11,3.288234824,time 14:39:00
00:00:06,0.067088391,1.26E-12,2.36E-13,3.64E-12,3.46E-13,336.5954975,50.95373035,6.50E-12,2.070199807,time 14:39:00
00:00:07,0.086897705,1.23E-12,3.92E-13,2.09E-12,2.28E-13,311.7267595,50.46490581,1.37E-11,1.558079229,time 14:39:00
00:00:08,0.072008462,1.47E-12,5.65E-13,8.35E-12,4.25E-13,313.0818495,51.19209564,2.34E-11,2.042418192,time 14:39:00
00:00:09,0.138634018,2.94E-12,5.11E-13,4.20E-12,2.73E-13,127.6342801,1.687744389,3.24E-11,1.515281453,time 14:39:00
00:00:10,0.200078499,1.24E-12,1.79E-13,1.14E-11,4.56E-13,313.6447105,50.59550111,4.14E-11,1.878400925,time 14:39:00
00:00:11,0.219155169,1.27E-12,3.59E-13,7.88E-13,9.76E-13,340.6237535,50.01960455,1.03E-11,1.536891042,time 14:39:00
00:00:12,0.224195504,1.63E-12,3.06E-13,4.26E-12,1.36E-12,299.104464,49.97521286,1.91E-11,1.599248104,time 14:39:00
00:00:13,0.220236317,1.97E-12,5.37E-13,1.14E-11,1.10E-12,268.2622415,41.32800472,3.55E-11,1.734437824,time 14:39:00
00:00:14,0.194988966,3.40E-12,9.64E-13,1.00E-11,2.38E-12,249.3306981,50.22569652,4.07E-11,1.590939279,time 14:39:00
00:00:15,0.130540545,1.55E-12,5.65E-13,4.30E-12,4.09E-13,250.0235281,50.29332226,1.13E-11,1.549705978,time 14:39:00
00:00:16,0.094952355,6.48E-12,2.26E-12,4.89E-11,3.51E-12,182.4684278,13.3752901,1.32E-10,1.756130906,time 14:39:00
00:00:17,0.052634056,1.42E-12,4.17E-13,2.94E-12,3.83E-13,279.472928,50.56069456,9.41E-12,1.720612489,time 14:39:00
00:00:18,0.054038062,1.13E-12,3.61E-13,6.35E-13,5.17E-13,300.110791,50.63421039,7.67E-12,1.639238226,time 14:39:00
00:00:19,0.039678344,1.02E-12,2.64E-13,2.90E-12,2.00E-13,267.0457618,50.45174268,1.68E-11,1.640113354,time 14:39:00
00:00:20,0.066150784,1.66E-12,2.33E-13,2.50E-12,2.98E-13,255.5673171,50.75184664,1.37E-11,4.294619608,time 14:39:00
00:00:21,0.080659867,9.76E-13,2.60E-13,7.61E-13,1.03E-13,299.2795383,50.76694172,6.01E-12,1.559962348,time 14:39:00
00:00:22,0.07499431,1.41E-12,2.99E-13,2.64E-12,1.51E-13,335.5921785,51.23775769,6.70E-12,13.43688994,time 14:39:00
