 ,Raw EEG2,Beta 13-32Hz,Alpha 8-13Hz,Delta 1-4Hz,Theta 4-8Hz,Raw EEG2,Raw EEG2,All 0.5-32Hz,Raw EEG2,Raw EEG2
Time,RMS,Power,Power,Power,Power,SEF,Median Power Frequency,Power,Median Power Frequency,Cmt Text
 ,mV, , , , ,Hz (95%),Hz, ,Hz, 
00:00:00,0.299987773,8.48E-12,1.76E-11,4.26E-09,5.40E-11,2.893842129,1.762895411,1.24E-08,1.834440109,616 back in recovery
00:00:01,0.171640096,7.44E-12,2.35E-11,2.00E-09,2.52E-11,2.844900689,1.485331552,6.13E-09,1.587184599,616 back in recovery
00:00:02,0.031501204,1.05E-12,4.20E-12,3.48E-10,1.31E-11,3.771989157,1.454981598,3.71E-09,1.651665383,616 back in recovery
00:00:03,1.54343289,5.13E-08,1.61E-07,7.76E-07,1.29E-07,12.35677014,2.507390713,2.01E-06,2.527805514,616 back in recovery
00:00:04,0.312466884,4.04E-12,1.92E-11,4.14E-09,9.01E-11,2.790450312,1.375772798,3.19E-08,1.59448577,616 back in recovery
00:00:05,0.047077886,9.63E-13,5.38E-12,2.67E-10,9.31E-12,49.96501981,2.053180571,1.04E-09,2.079401034,616 back in recovery
00:00:06,0.134535363,1.25E-12,6.91E-13,1.31E-10,6.07E-12,3.569028553,1.422989041,3.48E-10,1.607895989,616 back in recovery
00:00:07,0.13894635,7.55E-13,4.79E-13,1.10E-11,8.85E-13,51.01695037,1.671065078,6.91E-11,1.563958217,616 back in recovery
00:00:08,0.158852406,3.34E-13,1.44E-13,3.79E-11,6.58E-13,50.31234578,1.502074612,1.10E-10,1.532781971,616 back in recovery
00:00:09,0.118138537,2.87E-13,1.91E-13,8.81E-12,8.59E-13,5.647965177,1.42133417,4.62E-11,1.595161112,616 back in recovery
00:00:10,0.086596114,2.71E-13,3.00E-13,6.57E-11,3.24E-12,4.692018464,1.821907097,1.59E-10,1.812966569,616 back in recovery
00:00:11,0.069214632,2.53E-13,3.04E-13,3.30E-11,1.52E-12,5.194148384,1.411373963,3.71E-11,1.652715491,616 back in recovery
00:00:12,0.06706392,3.05E-13,1.33E-13,4.28E-11,4.39E-12,2.909658642,1.661239109,1.48E-10,1.651160772,616 back in recovery
00:00:13,0.090054117,3.36E-13,1.45E-13,2.11E-10,3.33E-12,3.530073538,2.170086775,3.25E-10,2.207025728,616 back in recovery
00:00:14,0.063311733,3.60E-13,2.30E-13,1.05E-10,1.77E-12,3.210198309,1.6297028,2.13E-10,1.756557666,616 back in recovery
00:00:15,0.091928498,2.84E-13,2.22E-13,6.81E-11,2.11E-12,2.646844095,1.426622879,2.04E-10,1.539389084,616 back in recovery
00:00:16,0.060818514,3.23E-13,3.24E-13,9.49E-11,1.45E-12,2.868062168,1.613581222,1.42E-10,1.617449518,616 back in recovery
00:00:17,0.053084185,2.39E-13,5.39E-13,5.18E-10,5.39E-12,3.551142522,2.163806793,1.86E-09,2.15210826,616 back in recovery
00:00:18,0.239003146,7.77E-13,5.95E-12,4.48E-09,1.13E-10,2.686954778,1.451790456,2.13E-08,1.571703854,616 back in recovery
00:00:19,0.316804455,2.39E-12,6.13E-12,6.07E-10,2.29E-11,3.710206627,1.637098379,3.44E-09,1.638629795,616 back in recovery
00:00:20,0.346797968,6.73E-13,2.57E-13,5.82E-10,7.53E-12,2.440405487,1.506074231,4.71E-09,1.509862142,616 back in recovery
00:00:21,0.423776439,2.57E-13,1.45E-13,4.09E-11,1.87E-12,2.715770176,1.486626248,1.01E-10,1.567390657,616 back in recovery
00:00:22,0.25343176,1.46E-12,1.56E-13,1.89E-10,3.53E-12,3.668513846,1.514120681,2.59E-10,1.589156662,616 back in recovery
00:00:23,0.130863975,2.13E-13,1.28E-13,8.45E-11,1.63E-12,3.841660188,1.874840541,1.30E-10,1.967362335,616 back in recovery
00:00:24,0.04268754,4.65E-13,2.02E-13,1.31E-10,6.39E-12,4.701683189,2.27856729,1.63E-10,2.269958271,616 back in recovery
00:00:25,0.018334478,4.03E-13,5.46E-13,3.47E-11,9.20E-13,4.698126695,1.654700663,4.38E-11,1.894528001,616 back in recovery
00:00:26,0.040359829,1.95E-13,3.48E-13,1.43E-10,4.78E-12,3.736081517,1.377316145,3.51E-10,1.6408451,616 back in recovery
00:00:27,0.034066567,2.51E-13,5.02E-13,1.54E-10,3.00E-12,3.709258499,1.867218189,2.43E-10,1.915425928,616 back in recovery
00:00:28,0.037669014,2.54E-13,3.75E-13,1.97E-11,5.48E-13,36.10586459,1.771752671,7.78E-12,1.934877321,616 back in recovery
00:00:29,0.037685983,2.84E-13,4.71E-13,9.19E-11,2.19E-12,2.901595546,1.618809175,2.94E-10,1.616222632,616 back in recovery
00:00:30,0.066260845,1.56E-12,4.87E-13,2.46E-10,2.66E-12,3.620326577,2.220469168,4.32E-10,2.250326294,616 back in recovery
00:00:31,0.087197827,1.72E-13,2.05E-13,4.57E-11,6.94E-13,3.68851146,2.222602587,8.45E-11,2.217993626,616 back in recovery
00:00:32,0.089364839,6.20E-13,6.82E-13,8.03E-11,1.27E-12,4.666273845,2.481526422,1.14E-10,2.481491986,616 back in recovery
00:00:33,0.079653791,2.53E-13,2.03E-13,1.19E-10,8.34E-13,2.263046956,1.335660971,3.01E-10,1.506229574,616 back in recovery
00:00:34,0.060540235,1.87E-13,5.20E-13,1.92E-11,9.00E-13,2.831239311,1.428041528,7.82E-11,1.634088018,616 back in recovery
00:00:35,0.069061241,6.61E-13,2.31E-13,2.74E-10,4.37E-12,3.683032053,2.358916705,4.25E-10,2.365832829,616 back in recovery
00:00:36,0.070192017,3.08E-13,5.50E-13,3.65E-11,7.55E-13,3.552837551,1.838361952,7.21E-11,1.832457012,616 back in recovery
00:00:37,0.072357952,2.01E-13,2.71E-13,1.83E-10,5.71E-12,3.735092203,1.635831256,3.56E-10,1.844714963,616 back in recovery
00:00:38,0.046173094,7.81E-13,6.62E-13,1.12E-10,1.50E-12,3.525196347,1.866013281,1.42E-10,1.860873169,616 back in recovery
00:00:39,0.022657225,1.10E-13,1.23E-13,1.69E-11,2.17E-12,4.701558731,1.619158029,2.63E-11,1.616534458,616 back in recovery
00:00:40,0.041791221,2.09E-13,5.20E-13,2.60E-10,4.37E-12,3.680458429,2.329976873,3.88E-10,2.32578651,616 back in recovery
00:00:41,0.015994503,9.01E-13,5.85E-13,2.21E-10,1.16E-11,4.492045556,2.797156304,3.84E-10,2.801880317,616 back in recovery
00:00:42,0.045562441,2.68E-13,1.77E-13,2.53E-11,5.85E-13,2.602890891,1.491866978,1.85E-10,1.545812057,616 back in recovery
00:00:43,0.024439885,3.80E-13,5.38E-13,2.98E-10,5.16E-12,3.467601487,1.961558802,4.47E-10,1.95439651,616 back in recovery
00:00:44,0.014853173,1.10E-12,5.01E-13,1.75E-10,3.89E-12,3.790372242,2.39200523,2.57E-10,2.426015769,616 back in recovery
00:00:45,0.040368477,4.50E-13,4.96E-13,1.59E-11,8.64E-13,2.8894727,1.618281791,2.57E-11,1.610088743,616 back in recovery
00:00:46,0.120995818,2.13E-13,3.58E-13,2.47E-10,3.63E-12,2.984715259,1.822226677,4.44E-10,1.846037363,616 back in recovery
00:00:47,0.095715629,5.64E-13,2.96E-13,1.50E-10,2.39E-12,3.800330771,1.894346761,2.45E-10,2.184562229,616 back in recovery
00:00:48,0.046729828,1.74E-13,9.88E-14,3.78E-11,1.96E-12,3.916247103,1.904307726,9.54E-11,2.060803989,616 back in recovery
00:00:49,0.055276833,3.71E-13,9.41E-14,1.04E-10,1.77E-12,3.659192644,2.18371548,1.88E-10,2.25402455,616 back in recovery
00:00:50,0.043027508,2.24E-13,3.11E-13,2.25E-10,5.02E-12,3.666626897,1.940245511,3.92E-10,1.993184803,616 back in recovery
00:00:51,0.017388833,5.62E-13,3.97E-13,1.34E-10,1.87E-12,3.599632111,2.142387823,1.86E-10,2.144252985,616 back in recovery
00:00:52,0.059863525,2.55E-13,2.88E-13,7.60E-11,1.94E-12,2.772820377,1.571544047,2.90E-10,1.584925524,616 back in recovery
00:00:53,0.076816615,3.81E-13,2.71E-13,2.41E-10,5.59E-12,3.540465217,1.721707569,5.13E-10,1.718644149,616 back in recovery
00:00:54,0.03647426,1.26E-12,4.56E-13,3.09E-10,6.93E-12,3.254572206,1.710961975,7.76E-10,1.749996441,616 back in recovery
00:00:55,0.047726686,5.60E-13,5.17E-13,3.74E-11,1.28E-12,9.301737648,2.411890632,5.57E-11,2.392198664,616 back in recovery
00:00:56,0.042955805,3.09E-13,3.15E-13,4.90E-11,1.17E-12,6.604536449,2.20286541,4.12E-11,2.195613179,616 back in recovery
00:00:57,0.022956584,3.55E-13,1.04E-13,2.25E-10,2.11E-12,3.289737444,2.118918865,4.38E-10,2.114359588,616 back in recovery
00:00:58,0.017037124,5.03E-13,4.95E-13,2.61E-10,5.56E-12,3.70283748,2.222532218,4.66E-10,2.268041768,616 back in recovery
00:00:59,0.011128236,4.14E-13,3.01E-13,4.13E-11,1.13E-12,3.899739634,2.584482438,5.53E-11,2.566027321,616 back in recovery
00:01:00,0.015579773,3.61E-13,4.81E-13,2.16E-11,2.00E-12,9.183954204,2.386117957,3.85E-11,2.386692595,616 back in recovery
00:01:01,0.019052326,7.99E-13,4.49E-13,2.30E-10,4.81E-12,3.639386059,2.157351826,4.56E-10,2.169189647,616 back in recovery
00:01:02,0.028921377,4.74E-13,3.17E-13,4.93E-11,1.61E-12,3.475092052,1.667123781,1.38E-10,1.678933156,616 back in recovery
00:01:03,0.027975129,7.65E-13,5.36E-13,2.20E-10,4.54E-12,3.658851507,2.184187902,3.52E-10,2.176329152,616 back in recovery
00:01:04,0.029140864,3.66E-13,1.47E-13,1.80E-11,6.12E-13,15.38591097,2.623601473,2.14E-11,2.660912131,616 back in recovery
00:01:05,0.032098933,2.64E-13,1.14E-13,3.88E-11,2.21E-12,4.614540713,2.421838363,8.18E-11,2.589884505,616 back in recovery
00:01:06,0.078668128,1.41E-12,3.61E-13,2.16E-10,2.63E-12,3.010732186,1.748693529,4.23E-10,1.854614231,616 back in recovery
00:01:07,0.048613792,2.27E-13,4.00E-13,9.76E-11,2.38E-12,4.025076328,2.227272393,1.43E-10,2.272652859,616 back in recovery
00:01:08,0.052356949,2.54E-13,3.00E-13,3.24E-10,5.46E-12,2.929816707,1.762741471,6.42E-10,1.761607303,616 back in recovery
00:01:09,0.053824251,3.25E-13,6.62E-14,5.24E-11,1.23E-12,3.873952232,1.787453562,5.10E-11,2.048956939,616 back in recovery
00:01:10,0.036218978,3.14E-13,3.43E-13,5.52E-11,1.72E-12,4.186678006,1.663568316,6.86E-11,1.655439363,616 back in recovery
00:01:11,0.009716646,4.19E-13,2.37E-13,4.40E-11,3.18E-12,5.687197193,2.677846896,6.99E-11,2.654357674,616 back in recovery
00:01:12,0.049155939,3.40E-13,3.15E-13,4.23E-11,1.39E-12,3.255075799,1.482288517,8.75E-11,1.496932567,616 back in recovery
00:01:13,0.066586219,1.82E-13,1.52E-13,2.86E-11,1.03E-12,2.798655592,1.322769198,6.33E-11,1.584036356,616 back in recovery
00:01:14,0.050855946,7.91E-13,2.47E-13,2.13E-10,3.29E-12,2.921903073,1.720469845,3.59E-10,1.713842965,616 back in recovery
00:01:15,0.078909775,1.64E-13,7.53E-14,7.68E-11,2.01E-12,3.814085847,2.481742361,1.26E-10,2.48479969,616 back in recovery
00:01:16,0.048788509,2.99E-13,4.08E-13,3.40E-11,2.66E-12,4.822660603,2.894729787,5.20E-11,2.961806628,616 back in recovery
00:01:17,0.019174852,5.09E-13,1.73E-13,1.98E-11,4.45E-13,28.83690242,2.18687353,1.09E-10,2.158811076,616 back in recovery
00:01:18,0.127987632,3.03E-13,1.60E-13,2.53E-10,6.47E-12,2.738512517,1.498048757,9.12E-10,1.578148493,616 back in recovery
00:01:19,0.09023861,1.21E-12,1.28E-13,1.37E-10,2.79E-12,3.099452353,1.656061601,1.64E-10,1.660814716,616 back in recovery
00:01:20,0.017521784,2.00E-13,4.06E-13,1.85E-11,8.81E-13,3.290546976,1.329554557,4.58E-11,1.512617231,616 back in recovery
00:01:21,0.036760468,1.34E-13,3.07E-13,7.41E-11,2.96E-12,4.570817237,1.883898929,1.08E-10,2.065905055,616 back in recovery
00:01:22,0.020935294,4.41E-13,3.17E-13,5.27E-11,2.85E-12,4.833560526,2.259296901,9.27E-11,2.271987743,616 back in recovery
00:01:23,0.019434853,3.47E-13,2.07E-13,3.00E-11,4.86E-13,2.927738993,1.765614142,5.47E-11,1.749648753,616 back in recovery
00:01:24,0.018470261,2.33E-13,4.86E-14,6.89E-11,2.61E-12,4.009608059,1.635098387,1.27E-10,1.874321501,616 back in recovery
00:01:25,0.026256152,5.79E-13,2.04E-13,1.53E-10,2.83E-12,3.753702007,2.349075768,1.94E-10,2.38342882,616 back in recovery
00:01:26,0.010055702,2.09E-13,1.12E-13,2.56E-11,1.03E-12,4.763348048,2.850744117,3.86E-11,2.839625394,616 back in recovery
00:01:27,0.016164032,3.06E-13,2.62E-13,9.42E-11,2.18E-12,3.828567129,2.306064117,1.41E-10,2.40809015,616 back in recovery
00:01:28,0.015237563,2.21E-13,5.95E-14,3.55E-12,9.08E-13,41.01296347,2.135252898,1.17E-11,2.42760445,616 back in recovery
00:01:29,0.016480656,2.88E-13,1.19E-13,2.59E-11,1.72E-12,7.020632167,2.929652778,3.13E-11,2.901069877,616 back in recovery
00:01:30,0.025495558,1.57E-12,9.05E-13,4.82E-11,7.58E-12,9.633930971,2.595756427,8.96E-11,2.57150043,616 back in recovery
00:01:31,0.031058174,1.92E-13,2.42E-13,1.43E-11,9.22E-13,7.868557306,2.09042668,3.77E-11,2.070831648,616 back in recovery
00:01:32,0.03249221,9.66E-13,1.92E-13,2.55E-11,9.70E-13,40.45818327,2.261180088,3.77E-11,2.23324597,616 back in recovery
00:01:33,0.037261181,2.00E-13,1.13E-13,4.19E-12,8.30E-13,51.22952477,1.642602473,9.04E-12,1.598634245,616 back in recovery
00:01:34,0.061066134,2.86E-13,1.14E-13,1.19E-10,1.81E-12,3.415715334,1.74963506,1.74E-10,1.823313584,616 back in recovery
00:01:35,0.051962922,7.75E-13,4.10E-13,3.61E-11,2.13E-12,5.598759566,1.422367831,8.36E-11,1.831140902,616 back in recovery
00:01:36,0.062749337,2.11E-13,3.57E-13,6.36E-11,1.81E-12,3.644002408,2.014356884,1.42E-10,2.023104315,616 back in recovery
00:01:37,0.048910957,1.38E-12,8.65E-13,4.05E-11,4.43E-12,6.317906728,1.938591845,9.09E-11,1.997067334,616 back in recovery
00:01:38,0.027199762,2.82E-13,2.45E-13,5.18E-11,9.62E-13,3.60325719,1.875964368,1.17E-10,1.878878215,616 back in recovery
00:01:39,0.058511921,1.99E-13,5.13E-13,1.24E-10,2.55E-12,3.049885262,1.461162394,3.46E-10,1.697459311,616 back in recovery
00:01:40,0.018847487,1.05E-12,1.10E-12,6.20E-11,8.65E-13,9.680264118,2.389652631,6.71E-11,2.376528985,616 back in recovery
00:01:41,0.009198297,2.23E-13,1.47E-13,1.61E-11,8.44E-13,31.45212647,2.885244112,1.85E-11,2.954848957,616 back in recovery
00:01:42,0.035370751,2.98E-13,2.22E-13,4.52E-11,2.50E-12,4.791739573,2.943075493,5.56E-11,2.915998112,616 back in recovery
00:01:43,0.03827426,2.58E-13,2.00E-13,1.33E-11,8.26E-13,27.87079476,1.849201099,2.30E-11,1.864823086,616 back in recovery
00:01:44,0.036268747,1.69E-13,2.39E-13,8.08E-11,1.32E-12,3.292880744,1.57075912,1.59E-10,1.712795949,616 back in recovery
00:01:45,0.02231818,3.62E-13,2.42E-13,6.18E-11,3.45E-12,5.797771965,2.622069258,8.84E-11,2.595437263,616 back in recovery
00:01:46,0.042948746,1.85E-13,9.89E-14,2.88E-12,3.47E-13,99.88394678,1.614035402,1.10E-11,1.598862507,616 back in recovery
00:01:47,0.060508235,9.02E-13,3.68E-13,1.60E-11,4.18E-12,17.36531607,3.654483089,3.67E-11,3.558364312,616 back in recovery
00:01:48,0.058573198,3.18E-13,1.19E-13,8.42E-12,1.15E-12,7.468151806,1.719132893,1.63E-11,1.865965066,616 no movement
00:01:49,0.055322103,2.13E-13,1.40E-13,3.58E-11,3.85E-12,5.437577204,3.003520556,6.05E-11,2.984026805,616 no movement
00:01:50,0.041227896,2.26E-13,1.23E-13,6.96E-12,7.57E-13,6.702922405,1.463216578,2.65E-11,1.635814349,616 no movement
00:01:51,0.057354641,4.48E-13,9.44E-14,5.66E-11,3.03E-12,4.297950941,2.396082793,8.68E-11,2.401950679,616 no movement
00:01:52,0.053504566,1.31E-12,1.54E-13,4.15E-11,2.75E-12,7.75605187,2.592493074,5.49E-11,2.551117165,616 no movement
00:01:53,0.061423589,4.43E-13,1.41E-13,1.35E-11,1.05E-12,43.50274382,1.709517359,4.05E-11,1.691669933,616 no movement
00:01:54,0.061639925,2.83E-13,3.69E-13,4.37E-11,8.44E-13,4.686059406,1.55319082,3.34E-11,1.53871179,616 no movement
00:01:55,0.022431863,7.02E-13,6.71E-13,1.95E-10,6.37E-12,3.794350386,2.173891236,4.36E-10,2.206176736,616 no movement
00:01:56,0.023474394,8.23E-13,4.03E-13,5.52E-11,1.23E-12,14.44012563,2.732265515,8.47E-11,2.706634301,616 no movement
00:01:57,0.038428639,2.55E-13,2.82E-13,2.92E-11,1.04E-12,3.890505883,2.212013796,4.78E-11,2.294847718,616 movement
00:01:58,0.026712749,3.75E-13,2.46E-13,6.71E-11,4.06E-12,4.279767892,1.862730099,1.54E-10,1.946692877,616 movement
00:01:59,0.023157224,4.20E-13,4.51E-13,2.97E-11,1.40E-12,3.754706786,1.73841082,6.44E-11,1.903444897,616 movement
00:02:00,0.012534538,2.34E-13,9.97E-14,3.67E-11,1.24E-12,5.006515578,2.296818044,3.77E-11,2.44124353,616 movement
00:02:01,0.025299955,5.59E-13,1.42E-13,1.84E-11,7.26E-13,41.64207129,1.572156419,2.41E-11,1.550539524,616 movement
00:02:02,0.011793843,2.14E-13,4.68E-13,2.76E-11,9.15E-13,12.76004958,2.357231713,2.55E-11,2.510851246,616 movement
00:02:03,0.038469082,4.23E-13,2.07E-13,1.23E-10,5.88E-12,4.196815682,2.592720013,2.14E-10,2.613932625,616 movement
00:02:04,0.036783906,3.42E-13,1.26E-13,3.18E-11,1.45E-12,3.813196801,2.038044533,6.13E-11,2.016488366,616 movement
00:02:05,0.034011868,5.29E-13,1.28E-13,7.40E-11,1.01E-11,4.864638881,2.570385194,1.56E-10,2.592717722,616 movement
00:02:06,0.047577608,2.89E-13,6.75E-14,9.96E-12,1.01E-12,25.0015958,2.483757873,2.25E-11,2.35117667,616 movement
00:02:07,0.042250438,7.17E-13,4.01E-13,6.04E-11,4.05E-12,7.033285998,2.374601543,8.15E-11,2.400858474,616 movement
00:02:08,0.056300259,4.14E-13,1.21E-13,1.89E-11,8.03E-13,3.599715416,1.330898931,6.45E-11,1.611554498,616 movement
00:02:09,0.068149618,1.84E-13,1.69E-13,2.85E-11,1.97E-12,4.572307249,2.817180589,4.65E-11,3.112998075,616 movement
00:02:10,0.060308388,1.67E-13,1.66E-13,1.98E-11,1.98E-12,4.635647519,1.778864044,3.72E-11,1.856231348,616 movement
00:02:11,0.054914804,1.84E-13,1.47E-13,9.56E-11,3.58E-12,4.25557583,2.017592703,1.71E-10,2.124115205,616 movement
00:02:12,0.050960494,3.13E-13,4.34E-13,3.89E-11,8.73E-13,4.148450809,1.883332509,6.42E-11,1.867729911,616 movement
00:02:13,0.03058099,1.70E-13,2.26E-13,1.21E-11,1.63E-12,25.40791126,2.637232341,1.75E-11,2.57043929,616 movement
00:02:14,0.036139491,3.73E-13,1.50E-13,5.37E-11,2.42E-12,4.153780123,2.33406386,9.79E-11,2.35621533,616 movement
00:02:15,0.048665777,8.59E-13,1.74E-13,3.93E-11,6.69E-13,4.988907107,1.578846521,9.10E-11,1.570013384,616 movement
00:02:16,0.022491628,2.78E-13,7.22E-14,3.10E-11,1.63E-12,17.70844395,2.711576659,2.23E-11,2.692352199,616 movement
00:02:17,0.022137592,6.59E-13,1.55E-13,9.64E-11,4.46E-12,3.900247856,2.420906967,1.74E-10,2.436943057,616 movement
00:02:18,0.027589115,6.78E-13,3.49E-13,1.58E-10,5.34E-12,3.963808459,1.511057107,3.74E-10,1.677889722,616 movement
00:02:19,0.024490149,2.09E-13,2.61E-13,2.54E-11,1.96E-12,4.257221644,1.464318461,7.58E-11,1.722061416,616 movement
00:02:20,0.016673712,2.03E-13,2.70E-13,1.89E-10,3.68E-12,3.483413003,2.020374468,3.26E-10,2.095333483,616 movement
00:02:21,0.025776939,4.10E-13,2.32E-13,5.06E-11,3.50E-12,3.540035021,1.612315517,1.58E-10,1.726095099,616 movement
00:02:22,0.123098474,4.24E-13,1.51E-13,1.32E-10,7.70E-13,2.594261336,1.339939055,5.53E-10,1.576442343,616 movement
00:02:23,0.03138324,2.77E-13,1.37E-13,7.48E-11,4.51E-12,3.570293185,1.823502817,1.06E-10,1.818292133,616 movement
00:02:24,0.010829766,7.53E-13,1.92E-13,3.62E-11,9.81E-13,2.912727236,1.713177874,7.84E-11,1.704282545,616 movement
00:02:25,0.014404891,2.09E-13,3.29E-13,2.88E-11,2.27E-12,6.20596955,2.565229552,4.73E-11,2.556195281,616 movement
00:02:26,0.018078831,4.41E-13,6.15E-13,1.73E-10,4.01E-12,3.757223087,2.267861086,3.00E-10,2.3090026,616 movement
00:02:27,0.007496748,2.66E-13,1.62E-13,2.25E-11,1.47E-12,6.858764056,2.66217219,4.52E-11,2.642000682,616 movement
00:02:28,0.012773449,5.53E-13,1.98E-13,4.38E-11,5.05E-12,6.429289969,2.739309996,7.44E-11,2.746106207,616 movement
00:02:29,0.020242489,2.68E-13,1.17E-13,5.95E-12,1.11E-12,38.72345865,1.814373291,1.54E-11,1.861358962,616 movement
00:02:30,0.034418075,1.39E-12,8.52E-13,1.49E-10,6.08E-12,4.500705212,2.274425562,2.61E-10,2.264879082,616 movement
00:02:31,0.012590837,1.71E-13,1.65E-13,2.03E-11,6.85E-13,3.035556322,1.683420223,4.91E-11,1.713640668,616 movement
00:02:32,0.014068721,4.85E-13,2.70E-13,2.46E-11,1.27E-12,4.303010771,1.317503398,6.67E-11,1.666002329,616 movement
00:02:33,0.017205907,8.09E-13,3.71E-13,1.55E-11,1.22E-12,7.827598926,1.924964507,2.75E-11,2.032713874,616 movement
00:02:34,0.009358408,6.26E-13,5.08E-13,9.60E-11,6.08E-12,4.744923551,2.827620156,1.56E-10,2.819696272,616 movement
00:02:35,0.016030155,3.28E-13,1.32E-13,4.31E-11,1.08E-12,3.710743591,2.147219648,7.78E-11,2.226664754,616 movement
00:02:36,0.012874831,3.11E-13,6.71E-13,5.35E-11,3.96E-12,6.839423607,2.211433218,8.18E-11,2.274902627,616 movement
00:02:37,0.018822635,1.69E-13,1.90E-13,8.95E-12,3.75E-13,78.08618216,2.651208134,1.17E-11,2.598789314,616 movement
00:02:38,0.027150117,1.48E-12,1.47E-12,8.69E-11,3.29E-12,5.230102798,1.617709656,2.03E-10,1.726790142,616 movement
00:02:39,0.018543162,1.78E-13,1.91E-13,5.76E-12,5.81E-13,3.905395099,1.629732607,2.54E-11,1.627945307,616 movement
00:02:40,0.006045309,3.69E-13,4.39E-13,1.02E-11,8.56E-13,7.886598061,1.815628892,2.19E-11,1.812597724,616 movement
00:02:41,0.015285309,2.92E-13,3.12E-13,2.59E-11,2.76E-12,6.934403829,3.090999294,3.74E-11,3.065655619,616 movement
00:02:42,0.015436149,7.03E-13,5.80E-13,1.16E-10,4.68E-12,4.576426085,2.05540643,1.83E-10,2.134943814,616 movement
00:02:43,0.0129472,3.53E-13,3.42E-13,7.77E-12,5.27E-13,25.67545425,2.102197252,1.57E-11,2.005846583,616 movement
00:02:44,0.015891836,1.84E-13,4.21E-13,8.82E-11,4.76E-12,4.831549349,2.817288468,1.34E-10,2.818577534,616 movement
00:02:45,0.023112714,4.25E-13,1.64E-13,1.52E-11,1.32E-12,4.366139461,1.594386851,3.21E-11,1.603641644,616 movement
00:02:46,0.014969375,6.27E-13,2.59E-13,4.31E-11,6.56E-13,3.684368111,1.639402178,8.05E-11,1.805870862,616 movement
00:02:47,0.016501989,3.20E-13,1.67E-13,8.01E-11,2.82E-12,4.308566523,1.822314721,1.57E-10,1.812588399,616 movement
00:02:48,0.016646986,4.29E-13,1.73E-13,2.44E-11,1.31E-12,24.37996142,3.441926077,2.62E-11,3.396475393,616 movement
00:02:49,0.017810599,3.46E-13,1.73E-13,3.39E-11,3.65E-12,6.769803752,3.038441991,9.24E-11,3.14571312,616 movement
00:02:50,0.049042837,6.08E-13,5.77E-13,4.01E-11,1.98E-12,5.471288865,1.658535001,9.54E-11,1.640294849,616 movement
00:02:51,0.022446841,7.84E-13,5.49E-13,1.93E-11,1.43E-12,4.749010397,1.536254181,4.64E-11,1.66164547,616 movement
00:02:52,0.018750216,1.26E-12,2.45E-13,1.19E-10,4.47E-12,3.903295773,2.615603182,1.92E-10,2.615183058,616 movement
00:02:53,0.025278033,2.69E-13,3.58E-13,2.48E-11,4.94E-13,3.862393856,2.00274922,5.23E-11,2.087202696,616 movement
00:02:54,0.025630457,2.95E-13,1.70E-13,6.68E-11,5.02E-12,5.147802953,2.314487291,1.20E-10,2.306593583,616 movement
00:02:55,0.016611123,1.15E-12,5.03E-13,2.89E-11,1.20E-12,20.18600265,2.077522736,4.54E-11,2.147316818,616 movement
00:02:56,0.019958504,2.24E-13,1.99E-13,6.16E-11,1.37E-12,3.840635491,2.032218981,9.68E-11,2.035019752,616 movement
00:02:57,0.022388444,7.67E-13,6.88E-13,4.27E-11,6.89E-12,7.788560777,2.118646945,9.51E-11,2.316101214,616 movement
00:02:58,0.023974787,5.64E-13,1.32E-13,5.66E-11,1.11E-12,3.005258471,1.571346258,8.80E-11,1.629133754,616 movement
00:02:59,0.014295493,4.89E-13,1.67E-13,8.35E-12,8.67E-13,8.082312696,1.44951421,2.37E-11,1.578932696,616 movement
00:03:00,0.014112718,3.69E-13,5.11E-13,1.81E-10,1.08E-11,4.533256209,2.743283085,2.75E-10,2.748668563,616 movement
00:03:01,0.040791486,4.52E-13,3.81E-13,3.88E-11,2.62E-12,3.646497592,1.557755999,1.26E-10,1.576610935,616 movement
00:03:02,0.049967733,4.39E-13,2.31E-13,1.33E-10,4.70E-12,3.776693538,2.214921813,3.01E-10,2.253830051,616 movement
00:03:03,0.048843705,5.91E-13,1.92E-13,7.95E-11,2.22E-12,2.892421212,1.599991381,2.58E-10,1.594297679,616 movement
00:03:04,0.037443633,6.10E-13,3.47E-13,1.26E-11,2.43E-12,4.737959546,1.673029475,4.10E-11,1.682680138,616 movement
00:03:05,0.026169725,3.25E-13,1.53E-13,9.20E-11,6.82E-12,4.645832386,1.943163747,2.64E-10,2.045700064,616 movement
00:03:06,0.114263473,1.77E-13,1.44E-13,1.05E-10,1.86E-12,2.777847565,1.431296293,3.14E-10,1.612753544,616 movement
00:03:07,0.0604567,3.37E-13,9.48E-14,6.54E-11,7.34E-13,3.720804644,2.206802629,6.04E-11,2.247679189,616 movement
00:03:08,0.08682289,7.76E-13,1.54E-13,2.18E-10,3.35E-12,2.909362556,1.709390181,4.75E-10,1.743566351,616 movement
00:03:09,0.085451369,7.32E-13,7.76E-13,1.30E-10,4.94E-12,4.590585567,2.725746206,1.75E-10,2.856437212,616 movement
00:03:10,0.039508274,4.66E-13,3.14E-13,4.04E-11,1.83E-12,5.410286137,1.099454738,1.03E-10,1.721816695,616 movement
00:03:11,0.061391534,3.00E-13,2.89E-13,1.17E-10,1.52E-12,2.721572456,1.581543618,3.51E-10,1.576048093,616 movement
