 ,Raw EEG,Beta 13-32Hz,Alpha 8-13Hz,Delta 1-4Hz,Theta 4-8Hz,Raw EEG,Raw EEG,All 0.5-32Hz,Raw EEG, 
Time,RMS,Power,Power,Power,Power,SEF,Median Power Frequency,Power,Median Power Frequency,Cmt Text
 ,mV, , , , ,Hz (95%),Hz, ,Hz, 
00:00:00,0.061913416,1.66E-12,1.06E-12,1.20E-10,1.01E-11,51.60805957,50.40314638,2.36E-10,1.897274031, 
00:00:01,0.153857048,6.52E-13,3.81E-12,4.11E-10,6.06E-12,50.49457482,1.657455964,3.86E-09,1.581933141, 
00:00:02,0.196626463,1.02E-12,1.19E-12,1.01E-09,1.82E-11,3.24792426,1.526375545,4.01E-09,1.69484374, 
00:00:03,0.359535683,6.23E-12,8.61E-12,1.15E-10,1.54E-11,52.26695633,1.50863861,1.34E-10,1.661755799, 
00:00:04,0.180163293,4.24E-12,6.94E-12,3.15E-09,1.74E-10,4.356871651,1.648130004,5.82E-09,1.795049301, 
00:00:05,0.140741565,3.35E-12,3.99E-12,3.81E-10,1.04E-10,50.39071496,1.653453769,4.80E-10,1.594662571, 
00:00:06,0.302826171,3.09E-11,5.34E-11,5.64E-09,3.46E-10,5.725865087,2.469530946,7.42E-09,2.490989041, 
00:00:07,0.259141555,4.77E-11,2.88E-11,9.72E-10,3.33E-10,52.52552543,3.316427132,2.62E-09,1.892849668, 
00:00:08,0.084451992,1.66E-11,2.59E-11,1.12E-09,9.55E-11,51.73115773,2.917858394,2.34E-09,1.801343958, 
00:00:09,0.030743613,1.05E-12,1.03E-12,3.11E-11,7.51E-12,51.59833776,50.37983473,4.01E-11,1.854820422, 
00:00:10,0.128719249,1.90E-12,1.60E-12,4.10E-10,4.00E-12,49.99428278,1.409628412,2.01E-09,1.588474422, 
00:00:11,0.096298499,1.09E-12,8.16E-13,9.20E-11,3.92E-12,51.44155659,2.341990383,2.33E-10,1.996953816, 
00:00:12,0.081825745,1.84E-12,1.42E-12,3.93E-11,2.46E-11,49.97308118,1.848745277,1.58E-10,1.77975301, 
00:00:13,0.067340888,8.61E-12,2.09E-12,7.14E-11,2.03E-11,52.01286161,50.41379708,2.90E-10,1.782089594, 
00:00:14,0.117058649,8.65E-13,8.77E-13,2.81E-10,6.51E-12,51.36973274,1.826383435,1.60E-09,1.545197798, 
00:00:15,0.667623433,6.31E-12,5.86E-13,2.22E-10,7.42E-12,50.83086602,1.233115098,2.67E-09,1.514463516,In recovery
00:00:16,0.424954849,9.98E-13,4.67E-13,1.02E-09,1.43E-11,49.62611385,1.579624793,2.17E-09,1.575489358,In recovery
00:00:17,0.149628133,1.30E-12,4.01E-13,1.05E-10,7.17E-12,2.744704879,1.531393308,4.26E-10,1.520484314,In recovery
00:00:18,0.295181796,1.07E-12,9.35E-13,1.34E-10,4.68E-12,2.847327431,1.400507329,3.54E-10,1.550393293,In recovery
00:00:19,0.31330011,1.74E-12,8.92E-13,8.59E-11,6.27E-12,5.125491687,1.537371449,2.41E-10,1.567496344,In recovery
00:00:20,0.239306538,2.20E-12,2.21E-12,2.02E-10,1.16E-11,51.4739927,4.094688736,7.73E-10,3.850047478,In recovery
00:00:21,0.114000953,1.19E-12,2.42E-12,2.89E-10,2.89E-11,2.947975555,1.279841351,1.42E-09,1.560126429,In recovery
00:00:22,0.064561842,1.22E-12,4.31E-12,1.79E-10,1.01E-11,5.385883294,1.995486901,4.70E-10,2.151558158,In recovery
00:00:23,0.146115276,1.82E-12,3.56E-12,1.21E-10,1.09E-11,2.678953021,1.51283696,5.57E-10,1.519135732,In recovery
