 ,Raw EEG1,Beta 13-32Hz,Alpha 8-13Hz,Delta 1-4Hz,Theta 4-8Hz,Raw EEG1,Raw EEG1,All 0.5-32Hz,Raw EEG1,Raw EEG1
Time,RMS,Power,Power,Power,Power,SEF,Median Power Frequency,Power,Median Power Frequency,Cmt Text
 ,mV, , , , ,Hz (95%),Hz, ,Hz, 
00:00:23,0.869201702,1.32E-12,2.32E-12,1.23E-08,2.37E-11,2.652521444,1.387667101,3.38E-09,1.387667101,13:42:00
00:00:24,0.813026211,1.48E-12,1.94E-12,5.67E-09,8.34E-12,51.03828746,1.610824143,9.13E-10,1.610824143,13:42:00
00:00:25,0.442434491,6.17E-12,6.83E-13,7.12E-10,6.76E-12,51.2051113,1.706481088,1.10E-10,1.706481088,13:42:00
00:00:26,0.247186963,1.95E-12,1.29E-11,1.00E-10,7.99E-12,51.42436365,3.146092857,9.76E-11,3.146092857,13:42:00
00:00:27,0.186036624,3.77E-12,4.19E-12,7.09E-10,3.98E-11,50.67403488,1.526543469,6.60E-10,1.526543469,13:42:00
00:00:28,0.070168096,1.99E-12,4.41E-12,3.31E-10,2.18E-12,49.18184053,1.957397544,2.70E-10,1.957397544,13:42:00
00:00:29,0.029234494,8.94E-13,1.40E-12,8.29E-11,8.08E-12,51.19839175,1.68144689,7.34E-11,1.68144689,13:42:00
00:00:30,0.077047269,1.81E-12,4.20E-12,1.74E-11,3.75E-12,53.45108217,49.50409754,5.67E-11,49.50409754,13:42:00
00:00:31,0.061689371,1.05E-12,5.39E-12,1.49E-10,2.53E-12,52.06773017,48.9622709,8.47E-11,48.9622709,13:42:00
00:00:32,0.020461986,2.56E-13,1.97E-13,4.05E-11,4.81E-12,51.6156038,49.67251112,3.72E-11,49.67251112,13:42:00
00:00:33,0.027648435,1.92E-13,3.15E-13,1.55E-11,2.79E-12,51.22034195,3.464075097,2.86E-11,3.464075097,13:42:00
00:00:34,0.057235853,1.26E-12,2.35E-13,1.75E-11,2.79E-12,52.63953891,49.51345312,3.28E-11,49.51345312,13:42:00
00:00:35,0.091745122,1.51E-13,4.18E-13,5.55E-11,5.29E-12,51.43946119,3.891368779,7.15E-11,3.891368779,13:42:00
00:00:36,0.129815395,3.08E-13,2.80E-13,3.25E-11,1.94E-12,50.76278557,1.859861748,3.45E-11,1.859861748,13:42:00
00:00:37,0.128088942,2.62E-13,2.62E-13,7.47E-11,4.07E-12,49.92608181,2.495894773,5.89E-11,2.495894773,13:42:00
00:00:38,0.142535503,3.77E-13,2.10E-13,4.81E-11,4.55E-12,51.61558491,50.4315186,7.01E-11,50.4315186,13:42:00
00:00:39,0.136909157,4.53E-13,4.20E-13,1.92E-11,2.43E-12,52.54091998,50.00891486,2.83E-11,50.00891486,13:42:00
00:00:40,0.128924684,1.87E-13,6.17E-13,1.08E-11,1.22E-12,51.57135265,50.15530238,1.83E-11,50.15530238,13:42:00
00:00:41,0.129846039,2.40E-13,2.27E-13,4.61E-11,4.94E-12,51.15961734,3.489286251,5.97E-11,3.489286251,13:42:00
00:00:42,0.139259876,5.58E-13,4.53E-13,4.09E-11,7.28E-12,53.78784742,47.90315493,8.06E-11,47.90315493,13:42:00
00:00:43,0.152575177,4.28E-13,4.32E-13,6.33E-11,5.23E-12,51.58970767,50.26305485,7.49E-11,50.26305485,13:42:00
00:00:44,0.201570623,3.68E-13,5.99E-13,5.50E-11,2.16E-12,51.57754155,50.21930816,3.04E-11,50.21930816,13:42:00
00:00:45,0.225533092,2.86E-13,5.79E-13,9.57E-11,3.11E-12,51.41152616,3.554769584,5.70E-11,3.554769584,13:42:00
00:00:46,0.195484811,2.58E-13,7.12E-13,3.53E-11,3.86E-12,51.43184137,8.131939178,5.44E-11,8.131939178,13:42:00
00:00:47,0.184540954,3.43E-13,5.86E-13,2.51E-11,3.76E-12,51.3172608,6.339225381,4.86E-11,6.339225381,13:42:00
00:00:48,0.148095518,2.15E-13,8.79E-13,2.74E-11,5.61E-12,51.52906997,50.03421694,5.94E-11,50.03421694,13:42:00
