 ,Raw EEG1,Beta 13-32Hz,Alpha 8-13Hz,Delta 1-4Hz,Theta 4-8Hz,Raw EEG1,Raw EEG1,All 0.5-32Hz,Raw EEG1,Raw EEG1
Time,RMS,Power,Power,Power,Power,SEF,Median Power Frequency,Power,Median Power Frequency,Cmt Text
 ,mV, , , , ,Hz (95%),Hz, ,Hz, 
00:16:51,0.082013901,2.08E-14,2.39E-14,4.52E-13,3.32E-14,3.206071067,0.817685658,4.39E-13,0.817685658,In slurry -2.4degC
00:16:52,0.078671942,3.30E-14,5.20E-14,2.07E-12,3.55E-13,8.084480616,2.226179804,2.06E-12,2.226179804,In slurry -2.4degC
00:16:53,0.084612877,6.54E-14,1.39E-13,7.94E-13,4.58E-13,8.780990105,1.295838373,1.60E-12,1.295838373,In slurry -2.4degC
00:16:54,0.086214425,8.07E-13,1.18E-12,8.59E-12,2.80E-12,17.84817748,2.20275599,1.13E-11,2.20275599,In slurry -2.4degC
00:16:55,0.088776031,4.52E-14,1.42E-13,1.96E-12,1.86E-13,5.86737043,0.960841034,8.16E-13,0.960841034,In slurry -2.4degC
00:16:56,0.075919362,3.12E-14,2.45E-14,4.84E-11,5.57E-13,2.425730412,1.243260261,3.57E-11,1.243260261,In slurry -2.4degC
00:16:57,0.026973729,3.83E-14,5.33E-14,1.87E-12,2.58E-13,9.139514432,1.624229646,5.28E-12,1.624229646,In slurry -2.4degC
00:16:58,0.017600035,1.84E-13,7.27E-14,3.44E-12,2.11E-13,9.382158595,1.671608446,5.30E-12,1.671608446,In slurry -2.4degC
00:16:59,0.012700807,9.42E-15,2.25E-14,6.47E-12,5.39E-14,23.72114583,2.285961673,9.98E-13,2.285961673,In slurry -2.4degC
00:17:00,0.008054932,1.34E-13,1.55E-13,1.15E-12,1.38E-13,17.26643502,2.414470148,1.38E-12,2.414470148,In slurry -2.4degC
00:17:01,0.009420059,3.77E-14,2.38E-14,1.48E-11,3.10E-13,3.865615642,1.345923833,9.35E-12,1.345923833,In slurry -2.4degC
00:17:02,0.033116467,1.51E-13,3.36E-13,4.67E-12,4.05E-13,11.45440402,1.627407149,4.19E-12,1.627407149,In slurry -2.4degC
00:17:03,0.039395336,5.63E-14,3.72E-14,6.62E-12,2.11E-13,16.30225697,3.226461409,2.16E-12,3.226461409,In slurry -2.4degC
00:17:04,0.058253642,2.08E-14,2.93E-13,6.14E-12,4.18E-13,50.88121355,1.625905276,4.34E-12,1.625905276,In slurry -2.4degC
00:17:05,0.080575065,1.18E-13,6.78E-14,2.95E-12,9.65E-14,50.71174323,1.264944616,2.08E-12,1.264944616,In slurry -2.4degC
00:17:06,0.090152059,3.57E-13,2.54E-13,2.32E-12,1.23E-12,15.53275471,1.275752243,4.22E-12,1.275752243,In slurry -2.4degC
00:17:07,0.0976007,4.18E-14,7.66E-14,8.66E-13,4.17E-14,3.385302186,0.873539419,4.65E-13,0.873539419,In slurry -2.4degC
00:17:08,0.104663023,1.20E-14,5.11E-14,1.14E-11,2.09E-13,3.862319999,1.732802858,1.12E-11,1.732802858,In slurry -2.4degC
00:17:09,0.112333266,4.24E-14,2.11E-14,2.14E-12,1.27E-13,4.814260076,0.822574768,1.40E-12,0.822574768,In slurry -2.4degC
00:17:10,0.132740497,2.72E-14,4.04E-14,1.08E-11,3.66E-14,1.92100907,1.005934394,9.05E-12,1.005934394,In slurry -2.4degC
00:17:11,0.140112687,7.24E-14,3.37E-13,7.07E-13,1.14E-13,9.094829858,0.913668817,2.13E-12,0.913668817,In slurry -2.4degC
00:17:12,0.140305791,4.94E-14,7.08E-14,1.05E-12,4.59E-13,4.511226737,0.938877948,2.11E-12,0.938877948,In slurry -2.4degC
00:17:13,0.138508259,5.23E-14,5.01E-14,5.44E-12,3.70E-13,6.270620522,1.256583442,5.43E-12,1.256583442,In slurry -2.4degC
00:17:14,0.134405724,6.38E-14,3.04E-13,2.70E-12,8.40E-13,10.17546868,1.453431598,4.72E-12,1.453431598,In slurry -2.4degC
00:17:15,0.129928077,3.57E-14,1.16E-13,3.45E-12,2.09E-13,2.926234349,0.962009921,3.74E-12,0.962009921,In slurry -2.4degC
00:17:16,0.129165664,1.60E-13,2.35E-13,6.35E-13,2.03E-13,9.090334656,0.944988915,1.75E-12,0.944988915,In slurry -2.4degC
00:17:17,0.115924499,1.14E-13,8.24E-14,1.27E-11,1.07E-12,5.541977266,1.574671636,8.38E-12,1.574671636,In slurry -2.4degC
00:17:18,0.106031903,6.64E-14,8.83E-14,1.20E-12,4.64E-13,6.988576394,0.929690609,1.46E-12,0.929690609,In slurry -2.4degC
00:17:19,0.103135508,6.66E-14,4.61E-14,8.85E-12,3.85E-13,10.8215333,2.459133809,8.63E-12,2.459133809,In slurry -2.4degC
00:17:20,0.091278318,1.65E-14,4.23E-14,5.01E-12,6.16E-14,2.704629553,1.474830763,2.90E-12,1.474830763,In slurry -2.4degC
00:17:21,0.07508884,2.31E-14,1.47E-13,4.29E-13,7.26E-13,7.880403386,1.424749789,1.90E-12,1.424749789,In slurry -2.4degC
00:17:22,0.064651364,7.93E-13,5.23E-13,6.64E-12,1.21E-12,16.88196687,3.083234174,1.10E-11,3.083234174,In slurry -2.4degC
00:17:23,0.060062236,1.59E-14,4.18E-14,1.13E-11,4.67E-13,51.11623197,2.507855747,1.09E-11,2.507855747,In slurry -2.4degC
00:17:24,0.049838948,4.24E-14,2.15E-14,5.84E-12,8.41E-14,50.73383298,1.775778924,3.96E-12,1.775778924,In slurry -2.4degC
00:17:25,0.047505422,7.57E-14,4.54E-13,3.04E-13,3.86E-13,14.49914847,1.879559325,2.39E-12,1.879559325,In slurry -2.4degC
00:17:26,0.039346611,1.58E-14,1.11E-13,3.62E-12,2.83E-13,6.676387032,1.385197169,3.79E-12,1.385197169,In slurry -2.4degC
00:17:27,0.030212966,3.59E-14,1.00E-13,6.39E-13,3.80E-13,7.930929597,1.622245912,1.30E-12,1.622245912,In slurry -2.4degC
00:17:28,0.015887293,3.72E-14,1.32E-13,1.21E-11,6.97E-13,6.926677984,2.004446329,1.50E-11,2.004446329,In slurry -2.4degC
00:17:29,0.00506599,2.39E-14,1.20E-13,3.26E-12,1.90E-13,5.668194327,1.642152097,2.01E-12,1.642152097,In slurry -2.4degC
00:17:30,0.010418242,2.75E-13,1.10E-13,5.17E-13,2.40E-13,24.86846477,2.077838704,1.55E-12,2.077838704,In slurry -2.4degC
00:17:31,0.011605264,2.19E-14,4.15E-14,8.99E-12,5.66E-14,2.890670389,1.628414735,5.04E-12,1.628414735,In slurry -2.4degC
00:17:32,0.010879607,1.76E-14,4.03E-14,1.14E-12,1.21E-13,10.62759882,3.146889078,1.41E-12,3.146889078,In slurry -2.4degC
00:17:33,0.008042986,1.17E-13,9.21E-14,2.94E-12,5.96E-13,9.294839757,2.046395424,3.29E-12,2.046395424,In slurry -2.4degC
00:17:34,0.006096054,2.73E-14,9.18E-14,2.76E-12,1.31E-13,9.220116553,1.37495569,1.72E-12,1.37495569,In slurry -2.4degC
00:17:35,0.004586007,2.28E-14,7.54E-14,1.82E-12,2.00E-13,8.792654365,2.264722266,2.53E-12,2.264722266,In slurry -2.4degC
00:17:36,0.004200118,2.24E-14,4.51E-14,1.14E-12,7.78E-14,9.399955381,2.495870936,2.20E-12,2.495870936,In slurry -2.4degC
00:17:37,0.006743535,6.49E-14,8.71E-14,3.63E-12,1.82E-13,7.855506576,1.67627345,2.60E-12,1.67627345,In slurry -2.4degC
00:17:38,0.008313956,8.79E-14,2.42E-13,1.19E-12,2.55E-13,19.5776893,3.808912357,2.49E-12,3.808912357,In slurry -2.4degC
00:17:39,0.015282018,4.04E-14,1.76E-14,1.21E-12,1.95E-13,6.089576666,1.647902786,1.36E-12,1.647902786,In slurry -2.4degC
00:17:40,0.018359872,3.16E-14,1.14E-13,1.33E-11,3.78E-13,5.482663587,2.311636398,9.97E-12,2.311636398,In slurry -2.4degC
00:17:41,0.026262115,1.53E-14,1.79E-13,3.23E-12,2.26E-13,7.279586274,1.638439335,1.65E-12,1.638439335,In slurry -2.4degC
00:17:42,0.039683478,6.36E-14,4.06E-14,6.48E-13,3.68E-13,7.40466474,1.559970405,1.16E-12,1.559970405,In slurry -2.4degC
00:17:43,0.044946746,3.18E-14,3.77E-14,2.59E-12,5.02E-14,8.560173554,1.747469158,1.42E-12,1.747469158,In slurry -2.4degC
00:17:44,0.052192144,4.56E-14,3.18E-13,7.51E-13,7.01E-13,10.03154923,1.571301173,2.34E-12,1.571301173,In slurry -2.4degC
00:17:45,0.04716245,1.32E-13,7.43E-14,3.55E-12,1.39E-13,20.98310346,2.877631247,3.22E-12,2.877631247,In slurry -2.4degC
00:17:46,0.035293481,3.57E-14,2.33E-14,1.68E-12,1.35E-13,2.84063374,1.510033933,5.74E-13,1.510033933,In slurry -2.4degC
00:17:47,0.011461441,7.21E-14,2.41E-13,1.76E-12,2.35E-13,5.268073764,1.562510622,1.53E-12,1.562510622,In slurry -2.4degC
00:17:48,0.02038725,2.16E-14,1.87E-14,1.45E-11,1.01E-13,2.640593116,1.515389049,4.37E-12,1.515389049,In slurry -2.4degC
00:17:49,0.037830004,9.22E-14,2.69E-13,3.06E-12,2.60E-13,11.67249135,1.540910511,3.19E-12,1.540910511,In slurry -2.4degC
00:17:50,0.03523305,5.50E-14,9.40E-14,3.80E-12,2.70E-13,5.551250309,1.52318999,3.68E-12,1.52318999,In slurry -2.4degC
00:17:51,0.02176293,4.06E-14,4.05E-14,2.61E-12,2.65E-13,4.285951717,1.467702963,1.50E-12,1.467702963,In slurry -2.4degC
00:17:52,0.015329007,7.71E-14,2.52E-14,1.62E-12,2.50E-13,3.759438072,1.507040655,3.80E-12,1.507040655,In slurry -2.4degC
00:17:53,0.04674145,1.17E-13,4.72E-13,3.53E-12,3.56E-13,4.575212611,1.552585259,2.72E-12,1.552585259,In slurry -2.4degC
00:17:54,0.082881987,3.44E-14,5.88E-15,1.89E-12,4.40E-14,50.15502818,1.535292526,1.57E-12,1.535292526,In slurry -2.4degC
00:17:55,0.108250965,8.40E-15,1.01E-14,1.08E-13,4.85E-14,2.636324398,1.331768539,3.85E-13,1.331768539,In slurry -2.4degC
00:17:56,0.128204389,5.48E-14,7.70E-14,1.94E-12,9.68E-14,2.394899347,1.209415863,9.93E-13,1.209415863,In slurry -2.4degC
00:17:57,0.130283014,4.07E-14,1.06E-14,8.16E-12,3.21E-14,2.268896435,1.149868969,3.09E-12,1.149868969,In slurry -2.4degC
00:17:58,0.122775942,3.54E-14,6.16E-14,3.68E-12,2.37E-13,2.458885222,1.027024048,2.90E-12,1.027024048,In slurry -2.4degC
00:17:59,0.098033432,3.44E-14,2.22E-13,6.88E-12,3.18E-13,25.51690279,5.408687019,7.03E-12,5.408687019,In slurry -2.4degC
00:18:00,0.088477961,1.93E-14,8.81E-15,2.77E-13,4.27E-14,2.310654702,1.244577965,8.30E-13,1.244577965,In slurry -2.4degC
00:18:01,0.076968931,1.30E-14,7.50E-14,3.28E-12,2.45E-13,2.872441985,1.597106605,1.18E-11,1.597106605,In slurry -2.4degC
00:18:02,0.07236398,1.31E-14,1.38E-14,2.79E-11,4.95E-14,2.711690808,1.088463631,1.71E-12,1.088463631,In slurry -2.4degC
00:18:03,0.054910743,2.31E-14,5.03E-14,5.84E-12,5.71E-14,2.570894464,1.503277299,9.75E-13,1.503277299,In slurry -2.4degC
00:18:04,0.019401101,1.78E-14,7.03E-14,1.87E-11,9.09E-13,5.889078403,1.503090614,1.45E-11,1.503090614,In slurry -2.4degC
00:18:05,0.090316123,4.42E-13,2.99E-13,2.89E-10,2.34E-13,2.273682956,1.498769662,9.06E-12,1.498769662,In slurry -2.4degC
00:18:06,0.302932485,2.18E-14,3.78E-14,1.55E-09,3.41E-13,2.348635825,1.451778468,2.19E-10,1.451778468,In slurry -2.4degC
00:18:07,0.229352062,1.00E-13,9.82E-14,1.06E-09,3.57E-13,2.275981175,1.502039973,9.04E-11,1.502039973,In slurry -2.4degC
00:18:08,0.046925062,5.04E-14,3.02E-14,2.03E-10,1.20E-13,2.217682064,1.496043764,2.08E-12,1.496043764,In slurry -2.4degC
00:18:09,0.12174903,2.26E-14,1.23E-14,4.02E-11,1.32E-13,2.218269274,1.453910933,1.65E-12,1.453910933,In slurry -2.4degC
00:18:10,0.173233921,1.22E-14,7.45E-14,1.27E-11,1.92E-13,1.953079143,1.212651834,1.14E-12,1.212651834,In slurry -2.4degC
00:18:11,0.179142025,9.01E-14,1.29E-13,1.19E-11,3.19E-13,49.37618353,0.920462066,2.64E-12,0.920462066,In slurry -2.4degC
00:18:12,0.164559944,1.73E-14,2.81E-14,1.22E-11,1.06E-13,2.50972524,1.19567091,4.05E-13,1.19567091,In slurry -2.4degC
00:18:13,0.123773352,5.32E-14,6.12E-14,5.18E-11,1.28E-13,2.648246003,1.5339508,1.22E-11,1.5339508,In slurry -2.4degC
00:18:14,0.093718922,4.18E-14,1.69E-13,1.25E-11,2.30E-13,9.676410449,2.441756452,8.14E-12,2.441756452,In slurry -2.4degC
00:18:15,0.079218909,9.46E-15,6.20E-15,3.82E-12,3.14E-14,2.758764924,1.214134807,1.59E-12,1.214134807,In slurry -2.4degC
00:18:16,0.069464017,1.08E-13,1.64E-13,1.45E-11,6.80E-13,12.76899964,2.49931732,1.18E-11,2.49931732,In slurry -2.4degC
00:18:17,0.05768251,4.17E-11,1.30E-11,1.32E-11,1.02E-11,68.32236489,24.48963177,1.30E-10,24.48963177,In slurry -2.4degC
00:18:18,0.048773286,4.90E-14,6.29E-14,3.89E-12,1.27E-13,51.17278941,4.082630355,3.15E-12,4.082630355,In slurry -2.4degC
00:18:19,0.045372589,2.58E-13,2.31E-13,7.25E-12,3.45E-13,21.38225187,2.656084432,6.02E-12,2.656084432,In slurry -2.4degC
00:18:20,0.047473724,1.81E-14,5.30E-14,6.64E-12,1.18E-13,2.927216818,1.199395579,3.70E-12,1.199395579,In slurry -2.4degC
00:18:21,0.037630044,6.75E-14,5.77E-14,1.67E-12,3.18E-14,3.738986354,1.406602017,1.76E-12,1.406602017,In slurry -2.4degC
00:18:22,0.028420205,2.15E-14,1.04E-13,8.18E-12,1.54E-13,3.795283735,1.492910753,9.00E-12,1.492910753,In slurry -2.4degC
00:18:23,0.02135248,8.30E-14,2.19E-14,7.78E-13,1.14E-13,51.69739432,23.15103947,1.23E-12,23.15103947,In slurry -2.4degC
00:18:24,0.0178075,6.83E-14,1.34E-13,8.78E-13,5.75E-14,51.23845923,1.880762224,7.17E-13,1.880762224,In slurry -2.4degC
00:18:25,0.008174932,2.24E-13,1.80E-13,9.57E-12,2.27E-13,11.95949454,1.454434458,5.72E-12,1.454434458,In slurry -2.4degC
00:18:26,0.012279282,3.93E-14,1.11E-13,6.41E-12,2.19E-13,4.915319326,1.511241952,8.13E-12,1.511241952,In slurry -2.4degC
00:18:27,0.022609838,4.10E-13,3.23E-13,2.00E-11,3.20E-13,8.110267262,1.366852005,1.16E-11,1.366852005,In slurry -2.4degC
00:18:28,0.007662168,1.31E-13,3.63E-13,4.20E-12,5.28E-13,9.889608116,1.653485175,3.19E-12,1.653485175,In slurry -2.4degC
00:18:29,0.004059656,3.83E-15,7.77E-15,1.52E-11,6.77E-14,51.59597863,45.9072913,1.97E-12,45.9072913,In slurry -2.4degC
00:18:30,0.015056323,1.28E-13,7.35E-14,3.59E-11,9.92E-14,51.69404424,2.925210497,4.12E-12,2.925210497,In slurry -2.4degC
00:18:31,0.031085165,4.11E-14,5.91E-14,2.44E-11,7.48E-13,6.263463784,1.570432573,5.00E-12,1.570432573,In slurry -2.4degC
00:18:32,0.073080593,1.81E-13,1.54E-13,1.80E-11,7.26E-14,2.408622252,1.50460411,1.70E-11,1.50460411,In slurry -2.4degC
00:18:33,0.294722507,1.22E-13,1.63E-13,4.33E-09,1.30E-12,2.505122216,1.525262784,5.13E-10,1.525262784,In slurry -2.4degC
00:18:34,0.477083589,4.46E-14,7.64E-14,1.17E-09,7.55E-13,1.945595556,1.192740065,8.36E-11,1.192740065,In slurry -2.4degC
00:18:35,0.216409132,4.76E-14,2.90E-14,9.37E-10,2.94E-14,2.215481575,1.499470566,1.26E-11,1.499470566,In slurry -2.4degC
00:18:36,0.041279431,7.61E-14,4.43E-13,7.67E-11,2.55E-13,2.077615967,1.492143289,8.52E-12,1.492143289,In slurry -2.4degC
00:18:37,0.114041484,2.99E-14,2.74E-14,3.70E-11,4.70E-13,2.3675192,1.407899131,2.75E-12,1.407899131,In slurry -2.4degC
00:18:38,0.134012879,9.01E-14,2.19E-13,5.64E-11,1.45E-13,7.503398866,0.939518465,1.14E-12,0.939518465,In slurry -2.4degC
00:18:39,0.119540648,1.24E-13,6.70E-14,4.79E-11,3.80E-13,2.90497389,1.411706441,2.80E-12,1.411706441,In slurry -2.4degC
00:18:40,0.096324838,3.18E-13,2.82E-13,1.22E-11,2.52E-12,8.455094654,1.561792044,5.26E-12,1.561792044,In slurry -2.4degC
00:18:41,0.074826629,5.76E-14,3.18E-14,2.56E-12,1.60E-13,7.907283404,1.503798821,8.01E-13,1.503798821,In slurry -2.4degC
00:18:42,0.06664672,9.77E-14,1.69E-13,3.96E-13,3.80E-13,7.413724604,1.505860821,3.46E-12,1.505860821,In slurry -2.4degC
00:18:43,0.056547188,3.55E-14,9.11E-14,1.75E-12,1.73E-13,50.28757107,1.395686031,1.87E-12,1.395686031,In slurry -2.4degC
00:18:44,0.044800839,2.21E-14,1.42E-14,4.06E-12,5.42E-14,50.78975826,2.530587549,2.22E-12,2.530587549,In slurry -2.4degC
00:18:45,0.035972731,1.09E-13,5.05E-13,1.79E-11,7.05E-13,6.193093032,1.628992852,1.43E-11,1.628992852,In slurry -2.4degC
00:18:46,0.024766134,1.77E-14,4.03E-14,4.39E-12,3.38E-13,50.58093809,1.513571196,5.15E-12,1.513571196,In slurry -2.4degC
00:18:47,0.020376163,3.01E-14,1.55E-14,2.74E-13,9.91E-14,50.45463838,1.573635078,5.07E-13,1.573635078,In slurry -2.4degC
00:18:48,0.014239153,5.30E-14,1.06E-13,1.18E-12,4.35E-13,17.62843758,4.798563461,2.15E-12,4.798563461,In slurry -2.4degC
00:18:49,0.012760145,4.48E-14,4.65E-14,2.86E-12,6.18E-14,10.99489071,2.246542488,2.42E-12,2.246542488,In slurry -2.4degC
00:18:50,0.010246601,2.07E-14,3.24E-14,6.79E-13,1.37E-13,51.32234568,5.461225808,1.12E-12,5.461225808,In slurry -2.4degC
00:18:51,0.008415294,2.26E-12,2.40E-12,3.57E-12,5.78E-12,18.41491042,6.759413973,2.07E-11,6.759413973,In slurry -2.4degC
00:18:52,0.006520558,1.45E-14,3.71E-14,1.19E-12,1.09E-13,10.19621049,1.727282363,1.46E-12,1.727282363,In slurry -2.4degC
00:18:53,0.004626011,2.78E-14,3.20E-14,2.13E-12,1.03E-13,51.05405617,1.557615918,2.54E-12,1.557615918,In slurry -2.4degC
00:18:54,0.003703949,7.26E-14,2.95E-13,1.70E-12,5.07E-14,32.53314414,1.705044635,1.99E-12,1.705044635,In slurry -2.4degC
00:18:55,0.007918511,3.21E-14,6.00E-14,3.56E-13,3.70E-14,50.58741853,2.799203317,5.00E-13,2.799203317,In slurry -2.4degC
00:18:56,0.010042622,3.10E-14,2.16E-14,1.89E-13,2.74E-13,51.465918,49.81898569,9.18E-13,49.81898569,In slurry -2.4degC
00:18:57,0.005428316,1.43E-13,2.71E-13,1.06E-12,2.88E-13,50.09911877,4.484240426,2.29E-12,4.484240426,In slurry -2.4degC
00:18:58,0.007567888,7.51E-14,2.22E-14,1.08E-12,1.23E-13,49.28431141,1.655944753,9.64E-13,1.655944753,In slurry -2.4degC
00:18:59,0.005208465,5.32E-14,1.15E-13,3.26E-12,8.08E-14,50.67158359,1.827472298,2.22E-12,1.827472298,In slurry -2.4degC
00:19:00,0.012561731,3.69E-14,7.32E-14,6.92E-13,3.08E-13,21.13034779,1.843232905,1.06E-12,1.843232905,In slurry -2.4degC
00:19:01,0.01620838,4.64E-14,4.19E-13,2.65E-12,6.05E-13,51.37196017,5.865771047,4.66E-12,5.865771047,In slurry -2.4degC
00:19:02,0.018306092,7.58E-15,2.20E-14,2.89E-12,5.84E-14,5.941284061,1.435886154,2.47E-12,1.435886154,In slurry -2.4degC
00:19:03,0.02006209,7.72E-14,9.38E-14,3.90E-13,1.70E-13,19.29711825,2.897695506,8.68E-13,2.897695506,In slurry -2.4degC
00:19:04,0.026288074,6.69E-14,2.47E-13,3.28E-11,4.02E-13,5.267204715,1.6777432,2.08E-11,1.6777432,In slurry -2.4degC
00:19:05,0.03520301,2.15E-12,2.53E-13,1.04E-12,1.45E-12,55.09916318,50.5373054,8.23E-12,50.5373054,In slurry -2.4degC
00:19:06,0.029775627,2.14E-12,3.08E-12,2.89E-11,1.48E-12,52.67816324,49.47154037,3.95E-11,49.47154037,In slurry -2.4degC
00:19:07,0.019478393,1.56E-12,1.14E-12,5.70E-12,3.99E-13,53.19692262,50.1605392,1.26E-11,50.1605392,In slurry -2.4degC
00:19:08,0.009931822,1.72E-13,3.75E-13,4.87E-13,5.92E-13,51.57272351,50.36249149,2.63E-12,50.36249149,In slurry -2.4degC
00:19:09,0.011930123,4.64E-14,1.22E-14,3.67E-12,5.54E-13,51.40953333,6.60756294,3.66E-12,6.60756294,In slurry -2.4degC
00:19:10,0.014899099,6.56E-14,6.95E-14,8.10E-13,1.12E-13,51.36230125,4.345992221,1.56E-12,4.345992221,In slurry -2.4degC
00:19:11,0.021667869,1.08E-12,5.73E-13,9.20E-12,1.95E-12,51.46335698,49.84735846,1.63E-11,49.84735846,In slurry -2.4degC
00:19:12,0.015324072,8.51E-14,1.34E-13,3.06E-12,1.27E-13,50.037386,1.66276117,1.69E-12,1.66276117,In slurry -2.4degC
00:19:13,0.014212448,1.89E-14,4.55E-14,1.68E-12,4.87E-13,8.055840556,1.759244757,2.05E-12,1.759244757,In slurry -2.4degC
00:19:14,0.007556888,4.36E-14,3.86E-14,6.93E-12,1.90E-13,3.839099426,1.539894899,4.63E-12,1.539894899,In slurry -2.4degC
00:19:15,0.00248378,1.51E-14,3.72E-14,1.70E-12,6.04E-14,8.640011807,1.532915871,2.41E-12,1.532915871,In slurry -2.4degC
00:19:16,0.004696178,4.03E-14,7.02E-14,2.76E-13,1.59E-13,25.68887965,4.810140231,1.12E-12,4.810140231,In slurry -2.4degC
00:19:17,0.002642678,3.09E-14,5.82E-14,1.65E-12,1.03E-13,51.32180532,2.86427631,1.13E-12,2.86427631,In slurry -2.4degC
00:19:18,0.00385421,9.26E-15,6.39E-14,3.64E-12,1.40E-13,49.8350777,1.549610857,1.02E-12,1.549610857,In slurry -2.4degC
00:19:19,0.009137822,5.88E-14,9.05E-14,2.71E-12,1.92E-13,10.59142754,1.704794843,3.76E-12,1.704794843,In slurry -2.4degC
00:19:20,0.005497503,1.30E-13,9.88E-14,1.36E-12,4.70E-13,17.15645085,2.738747221,3.11E-12,2.738747221,In slurry -2.4degC
00:19:21,0.004971186,8.06E-14,3.80E-14,1.45E-12,1.46E-13,18.16129557,1.590209477,6.54E-13,1.590209477,In slurry -2.4degC
00:19:22,0.004804127,7.90E-14,1.01E-13,3.33E-13,6.51E-13,15.51505505,5.726380062,1.75E-12,5.726380062,In slurry -2.4degC
00:19:23,0.007933269,3.13E-14,3.50E-14,1.23E-12,2.14E-14,19.45977688,2.062882689,1.08E-12,2.062882689,In slurry -2.4degC
00:19:24,0.007704221,2.60E-13,7.84E-14,1.47E-12,3.85E-13,33.49071276,5.491453873,2.01E-12,5.491453873,In slurry -2.4degC
00:19:25,0.012683542,1.60E-14,1.94E-14,2.40E-13,2.68E-13,14.81390332,5.685613286,1.16E-12,5.685613286,In slurry -2.4degC
00:19:26,0.017046553,4.33E-14,3.50E-13,4.84E-13,3.30E-13,12.20609416,3.467524895,1.51E-12,3.467524895,In slurry -2.4degC
00:19:27,0.018897693,1.16E-14,2.27E-14,3.84E-12,1.85E-13,5.312437993,1.833823924,4.82E-12,1.833823924,In slurry -2.4degC
00:19:28,0.018596295,1.69E-14,4.16E-14,1.49E-12,5.11E-14,51.52005944,50.02882336,1.19E-12,50.02882336,In slurry -2.4degC
00:19:29,0.021715699,4.39E-14,2.85E-14,1.29E-12,1.18E-13,50.62156546,1.444483275,1.30E-12,1.444483275,In slurry -2.4degC
00:19:30,0.023807606,8.68E-14,7.51E-14,9.50E-13,3.07E-13,18.83680193,2.521021155,2.01E-12,2.521021155,In slurry -2.4degC
00:19:31,0.023092326,6.74E-14,2.60E-14,3.66E-13,1.75E-13,23.27524432,2.947103923,9.31E-13,2.947103923,In slurry -2.4degC
00:19:32,0.020138219,4.62E-14,6.67E-14,5.07E-14,4.54E-13,25.97744649,6.7622697,1.05E-12,6.7622697,In slurry -2.4degC
00:19:33,0.019288336,7.48E-14,3.79E-13,5.17E-12,4.02E-13,9.653039783,1.535653991,5.73E-12,1.535653991,In slurry -2.4degC
00:19:34,0.013287519,2.14E-14,2.93E-14,4.69E-12,3.79E-13,6.311641788,1.591134023,5.14E-12,1.591134023,In slurry -2.4degC
00:19:35,0.004161721,8.38E-14,3.50E-14,5.05E-13,1.32E-13,22.61006065,4.644300925,7.69E-13,4.644300925,In slurry -2.4degC
00:19:36,0.004190249,3.99E-14,7.74E-14,8.21E-12,1.49E-13,3.598491861,1.372113267,6.18E-12,1.372113267,In slurry -2.4degC
00:19:37,0.009135701,6.24E-14,2.04E-14,1.37E-12,1.02E-13,7.379147538,2.320852352,2.17E-12,2.320852352,In slurry -2.4degC
00:19:38,0.020246473,1.43E-14,1.02E-14,1.14E-11,9.49E-14,2.723227616,1.515420312,5.74E-12,1.515420312,In slurry -2.4degC
00:19:39,0.031100736,6.22E-14,3.31E-14,1.68E-12,3.09E-13,13.11842004,3.06884434,3.46E-12,3.06884434,In slurry -2.4degC
00:19:40,0.035204734,8.29E-14,9.30E-14,3.05E-12,2.94E-13,8.223747838,1.380071708,1.63E-12,1.380071708,In slurry -2.4degC
00:19:41,0.022627752,9.10E-14,1.11E-13,2.20E-12,2.14E-13,8.817779952,1.480751429,2.34E-12,1.480751429,In slurry -2.4degC
00:19:42,0.011500885,5.55E-14,6.19E-14,1.15E-12,1.55E-13,9.19909618,1.505430348,1.16E-12,1.505430348,In slurry -2.4degC
00:19:43,0.012163282,3.57E-14,1.48E-14,1.20E-11,1.52E-13,2.70031301,1.451167388,6.03E-12,1.451167388,In slurry -2.4degC
00:19:44,0.020249992,6.76E-14,3.21E-13,1.22E-11,4.55E-13,8.531099248,1.606221509,9.13E-12,1.606221509,In slurry -2.4degC
00:19:45,0.020653902,2.24E-14,9.85E-15,2.19E-12,5.10E-14,7.323246979,2.613445603,1.58E-12,2.613445603,In slurry -2.4degC
00:19:46,0.024216533,2.91E-14,6.69E-14,1.80E-12,3.05E-13,8.180879537,1.761864644,1.62E-12,1.761864644,In slurry -2.4degC
00:19:47,0.035111798,2.86E-14,3.44E-14,4.10E-12,1.59E-13,5.660905175,1.519927759,1.66E-12,1.519927759,In slurry -2.4degC
00:19:48,0.033147402,3.83E-14,4.56E-14,4.19E-12,2.52E-13,6.829260698,1.644144908,1.71E-12,1.644144908,In slurry -2.4degC
00:19:49,0.025855944,7.91E-15,1.23E-14,4.30E-13,7.27E-14,5.408014639,1.412966845,6.58E-13,1.412966845,In slurry -2.4degC
00:19:50,0.021815872,1.24E-14,4.35E-15,2.19E-13,4.92E-14,12.29579601,1.775661352,4.93E-13,1.775661352,In slurry -2.4degC
00:19:51,0.020503099,5.48E-14,2.40E-14,7.29E-13,1.57E-13,10.6530299,2.145569915,1.03E-12,2.145569915,In slurry -2.4degC
