 ,Raw EEG,Beta 13-32Hz,Alpha 8-13Hz,Delta 1-4Hz,Theta 4-8Hz,Raw EEG,Raw EEG,All 0.5-32Hz,Raw EEG, 
Time,RMS,Power,Power,Power,Power,SEF,Median Power Frequency,Power,Median Power Frequency,Cmt Text
 ,mV, , , , ,Hz (95%),Hz, ,Hz, 
00:00:00.0,0.150645081,8.02E-13,5.84E-13,6.28E-13,1.72E-12,52.42786008,50.3954517,9.65E-12,1.669378006, 
00:00:00.5,0.106444159,5.05E-13,4.17E-13,1.40E-10,1.92E-11,52.36961283,50.2047213,2.14E-10,2.351649818, 
00:00:01.0,0.081131362,1.47E-12,3.19E-12,2.68E-12,5.39E-12,52.37857118,50.24650331,2.23E-11,1.707485993, 
00:00:01.5,0.064311621,1.98E-12,7.17E-13,3.93E-11,1.59E-11,52.20729237,49.66402814,9.67E-11,2.039473491, 
00:00:02.0,0.053430656,8.90E-13,1.17E-12,1.49E-10,4.74E-12,51.77727674,2.847833005,2.20E-10,1.993382249, 
00:00:02.5,0.041161414,7.68E-13,3.68E-13,1.17E-11,2.29E-12,52.2008947,49.57222042,1.99E-11,1.636923084, 
00:00:03.0,0.042991037,8.97E-13,4.34E-13,4.64E-11,5.78E-12,51.41036499,1.922849295,5.98E-11,1.847551653, 
00:00:03.5,0.04649721,4.57E-13,9.63E-13,2.42E-10,8.51E-12,48.32488174,1.813892904,3.89E-10,2.036576058, 
00:00:04.0,0.02698608,6.89E-13,2.14E-12,8.27E-12,1.18E-11,51.40778289,4.665694614,6.16E-11,4.354327386, 
00:00:04.5,0.040009888,1.16E-12,6.86E-13,3.14E-11,4.18E-12,6.431729179,1.528187297,7.74E-11,1.790009484, 
00:00:05.0,0.034943526,4.60E-13,3.93E-13,1.37E-10,7.35E-12,4.393225664,1.774153167,1.87E-10,2.065331645, 
00:00:05.5,0.032651194,3.06E-13,9.70E-13,4.73E-12,9.86E-12,7.762899518,1.475460196,3.15E-11,1.790135619, 
00:00:06.0,0.040962783,6.64E-13,7.57E-13,1.17E-10,1.12E-11,4.717334283,2.017496405,2.61E-10,2.321346269, 
00:00:06.5,0.018851436,6.11E-13,6.80E-13,3.49E-11,1.46E-12,5.822289032,2.600135923,8.12E-11,2.64938388, 
00:00:07.0,0.038820196,1.34E-12,6.83E-13,4.52E-11,1.33E-11,5.021105265,2.251916688,1.78E-10,2.493854539, 
00:00:07.5,0.040319983,2.69E-12,6.46E-13,7.31E-11,1.03E-11,10.39364036,2.001266847,1.01E-10,2.545085933, 
00:00:08.0,0.034056714,7.04E-13,7.32E-13,1.53E-10,1.34E-11,6.072482509,3.793134939,3.08E-10,3.780712427, 
00:00:08.5,0.037726879,7.14E-13,3.91E-13,6.39E-13,8.34E-13,2.888258193,1.361436355,1.19E-11,1.680885583, 
00:00:09.0,0.028632006,1.13E-12,4.96E-13,6.86E-11,1.08E-11,50.66229825,3.653928289,1.41E-10,3.500156016, 
00:00:09.5,0.029989592,1.23E-12,5.31E-13,1.10E-10,1.47E-11,8.414091502,3.876066267,2.25E-10,3.848206528, 
00:00:10.0,0.035984063,7.64E-13,3.64E-13,2.58E-11,1.25E-11,5.193379858,1.680561848,9.42E-11,1.9828016, 
00:00:10.5,0.023179356,1.18E-12,4.73E-13,9.04E-11,1.50E-12,9.360254174,3.011405533,1.52E-10,2.982844315, 
00:00:11.0,0.024738637,7.84E-13,2.90E-13,5.39E-11,1.85E-12,51.62859084,4.432365036,8.63E-11,3.680233269, 
00:00:11.5,0.033664701,5.35E-13,2.80E-13,7.18E-12,8.70E-12,6.698030056,1.691809945,3.12E-11,1.940126639, 
