 ,Raw EEG,Beta 13-32Hz,Alpha 8-13Hz,Delta 1-4Hz,Theta 4-8Hz,Raw EEG,Raw EEG,All 0.5-32Hz,Raw EEG, 
00:00:21,0.730192448,1.91E-12,1.04E-12,5.41E-10,1.98E-11,3.339042949,1.693524563,1.45E-09,1.71011112,Anaesthesia Stage 0 Start
00:00:22,0.711979062,1.29E-11,2.90E-12,2.74E-09,2.33E-11,2.584211675,1.404911972,9.73E-09,1.540883276,Anaesthesia Stage 0 Start
00:00:23,0.319919569,1.61E-12,2.99E-12,1.31E-09,5.49E-12,2.721291425,1.562739334,8.43E-09,1.575486186,Anaesthesia Stage 0 Start
00:00:24,1.369163842,1.44E-12,4.39E-12,2.76E-08,1.29E-10,2.582298691,1.287404185,9.10E-08,1.569974537,Anaesthesia Stage 0 Start
00:00:25,0.85551503,2.02E-12,3.31E-12,1.56E-09,1.52E-11,2.458907514,1.512715127,4.75E-09,1.507113797,Anaesthesia Stage 0 Start
00:00:26,0.380276372,9.69E-13,5.64E-12,1.51E-09,4.56E-11,2.660503396,1.378265663,8.64E-09,1.569990359,Anaesthesia Stage 0 Start
00:00:27,0.060915956,1.16E-12,5.34E-12,2.23E-09,2.96E-11,2.98186897,1.919757029,5.89E-09,1.914393606,Anaesthesia Stage 0 Start
00:00:28,0.183474507,1.62E-12,1.35E-12,5.28E-10,2.04E-11,3.803282897,1.576070877,6.54E-09,1.641294577,Anaesthesia Stage 0 Start
00:00:29,1.96843814,1.55E-12,2.11E-12,3.97E-08,2.27E-10,2.659513163,1.498443115,1.70E-07,1.580797495,Anaesthesia Stage 0 Start
00:00:30,1.092806067,1.01E-11,1.07E-11,1.88E-09,7.84E-11,2.524395325,1.525231158,1.10E-09,1.519450825,Anaesthesia Stage 0 Start
00:00:31,0.567958418,1.29E-12,1.20E-12,2.12E-09,1.82E-11,2.226612836,1.361616821,1.27E-08,1.504216522,Anaesthesia Stage 0 Start
00:00:32,0.882310588,1.97E-11,4.98E-12,2.18E-09,5.42E-11,2.570766816,1.523333132,1.09E-08,1.515680825,Anaesthesia Stage 0 Start
00:00:33,0.304212708,6.53E-13,3.09E-12,7.84E-10,2.77E-11,6.150055593,2.570467961,2.16E-09,2.574952684,Anaesthesia Stage 0 Start
00:00:34,0.494576214,2.66E-11,7.36E-12,3.79E-09,8.12E-11,2.777777184,1.533693868,1.11E-08,1.619436343,Anaesthesia Stage 0 Start
00:00:35,0.727353532,1.84E-12,2.11E-12,5.28E-10,1.97E-11,2.855064043,1.511952863,3.02E-09,1.506636215,Anaesthesia Stage 0 Start
00:00:36,2.127325271,1.90E-11,8.91E-12,3.22E-09,6.79E-11,2.49819667,1.439079095,2.73E-08,1.531548956,Anaesthesia Stage 0 Start
00:00:37,1.382014603,6.87E-13,1.42E-12,1.22E-09,9.53E-12,2.378841412,1.498387037,1.21E-08,1.506571052,Anaesthesia Stage 0 Start
00:00:38,0.333055203,1.97E-11,1.19E-11,6.79E-10,1.56E-11,2.188111039,1.496091671,4.44E-09,1.487614326,Anaesthesia Stage 0 Start
00:00:39,1.135492473,1.75E-12,3.21E-12,8.94E-09,7.82E-11,1.937495893,1.451856599,1.70E-08,1.478144492,Anaesthesia Stage 0 Start
00:00:40,2.014867554,1.17E-11,8.53E-12,1.38E-08,1.50E-10,2.359484759,1.507471559,7.58E-08,1.502066563,Anaesthesia Stage 0 Start
00:00:41,0.242823395,2.58E-12,3.45E-12,1.46E-10,2.65E-11,2.585542384,1.485448733,4.59E-10,1.524320949,Anaesthesia Stage 0 Start
00:00:42,0.205189899,1.08E-11,1.35E-11,1.62E-09,4.38E-11,3.853621812,1.347828346,6.85E-09,1.587374782,Anaesthesia Stage 0 Start
00:00:43,0.740450267,1.23E-12,4.41E-12,1.77E-09,4.38E-11,2.55649027,1.293679087,1.41E-08,1.563627922,Anaesthesia Stage 0 Start
00:00:44,0.611902357,1.52E-11,4.23E-12,3.99E-09,4.55E-11,2.713788813,1.521215592,2.20E-08,1.590606861,Anaesthesia Stage 0 Start
00:00:45,0.720446636,9.17E-13,2.00E-12,1.75E-10,3.80E-11,2.805017508,1.541379773,2.28E-09,1.535699021,Anaesthesia Stage 0 Start
00:00:46,0.674289983,3.47E-12,5.89E-12,1.45E-09,7.87E-11,3.741399453,1.673926131,3.09E-09,1.688567606,Anaesthesia Stage 0 Start
00:00:47,0.958749895,1.37E-12,2.59E-12,1.24E-09,3.48E-11,3.99368266,1.88472635,6.67E-09,2.40815918,Anaesthesia Stage 0 Start
00:00:48,2.215307192,1.11E-11,1.60E-11,1.94E-08,1.11E-10,2.623029413,1.476154516,8.17E-08,1.565125858,Anaesthesia Stage 0 Start
00:00:49,1.89763185,1.31E-12,3.63E-12,1.93E-09,8.67E-12,2.367632386,1.395378638,3.36E-09,1.516941173,Anaesthesia Stage 0 Start
00:00:50,0.773336275,1.08E-12,6.59E-12,1.88E-10,1.80E-11,2.442818282,1.508779885,1.24E-09,1.510558391,Anaesthesia Stage 0 Start
00:00:51,0.58924952,6.43E-12,7.50E-12,2.01E-09,3.76E-11,2.709523096,1.509160236,4.36E-09,1.52889514,Anaesthesia Stage 0 Start
00:00:52,1.122612181,2.19E-12,3.32E-12,9.65E-10,4.08E-11,2.625211653,1.518349427,7.73E-10,1.512476406,Anaesthesia Stage 0 Start
00:00:53,2.325869854,8.50E-12,5.06E-12,1.62E-09,3.17E-11,2.246431048,1.329373632,3.60E-09,1.506424256,Anaesthesia Stage 0 Start
00:00:54,1.945317983,5.30E-13,9.72E-13,1.39E-10,2.01E-11,2.374098649,1.488455031,6.19E-10,1.497080714,Anaesthesia Stage 0 Start
00:00:55,1.62672067,6.12E-13,4.18E-12,9.34E-10,3.75E-11,2.92052649,1.657127258,3.43E-09,1.659101583,Anaesthesia Stage 0 Start
00:00:56,1.836204592,1.28E-11,3.90E-12,5.30E-10,6.17E-11,3.54901105,1.21937315,2.02E-09,1.590477028,Anaesthesia Stage 0 Start
00:00:57,1.823699425,4.73E-13,2.58E-12,7.64E-10,1.84E-11,2.428761263,1.135997658,2.63E-09,1.528145748,Anaesthesia Stage 0 Start
00:00:58,1.815779357,3.87E-13,1.26E-12,6.27E-11,8.77E-12,3.684849294,0.768744763,1.51E-10,1.743521918,Anaesthesia Stage 0 Start
00:00:59,2.10444889,1.11E-11,2.02E-11,2.21E-09,6.20E-11,2.825375058,1.322846118,4.99E-09,1.621907577,Anaesthesia Stage 0 Start
00:01:00,2.195733073,5.88E-13,1.31E-12,2.14E-10,2.18E-11,3.426938601,0.810044953,5.41E-10,1.671099555,Anaesthesia Stage 0 Start
00:01:01,2.350865967,1.85E-11,1.66E-11,1.16E-09,3.72E-11,2.930212493,1.128923124,2.94E-09,1.567371943,Anaesthesia Stage 0 Start
00:01:02,2.450517013,5.27E-13,2.33E-12,8.92E-11,6.44E-12,1.882606328,0.853641116,3.26E-10,1.483364762,Anaesthesia Stage 0 Start
00:01:03,2.4763802,7.22E-13,1.20E-12,1.59E-10,7.09E-12,3.170960888,0.921967194,7.79E-10,1.543459805,Anaesthesia Stage 0 Start
00:01:04,2.514478976,5.84E-13,2.30E-12,1.70E-10,5.66E-12,1.913242509,1.075501995,8.24E-10,1.485010719,Anaesthesia Stage 0 Start
00:01:05,2.312420021,3.63E-13,1.08E-12,1.84E-10,7.12E-12,2.261428249,1.231853555,3.60E-10,1.515326105,Anaesthesia Stage 0 Start
00:01:06,1.879093742,3.63E-13,1.46E-12,1.79E-10,8.28E-12,2.372199135,1.387804032,3.39E-10,1.513444595,Anaesthesia Stage 0 Start
00:01:07,1.559049203,1.66E-12,2.56E-12,4.44E-10,3.01E-11,3.147376498,1.481924783,1.25E-09,1.543418594,Anaesthesia Stage 0 Start
00:01:08,1.484509066,4.08E-13,1.30E-12,1.57E-10,1.29E-11,2.632401709,0.992039433,5.03E-10,1.546585798,Anaesthesia Stage 0 Start
00:01:09,1.494181028,3.33E-13,1.63E-12,1.01E-10,9.15E-12,3.17587266,1.066047218,1.95E-10,1.582653792,Anaesthesia Stage 0 Start
00:01:10,1.728657895,6.92E-12,6.89E-12,1.40E-09,6.31E-11,2.857547459,1.171027088,3.67E-09,1.572282255,Anaesthesia Stage 0 Start
00:01:11,1.961138939,4.64E-13,2.03E-12,1.50E-10,1.97E-11,3.293733824,1.259414087,2.75E-10,1.523391153,Anaesthesia Stage 0 Start
00:01:12,2.195991775,4.09E-13,1.82E-12,1.50E-10,1.04E-11,2.42481882,0.92344486,3.31E-10,1.542236395,Anaesthesia Stage 0 Start
00:01:13,2.269384649,1.50E-11,1.59E-11,1.44E-09,7.68E-11,3.449642062,1.245733216,3.03E-09,1.738671425,Anaesthesia Stage 0 Start
00:01:14,2.177987407,4.76E-13,3.36E-12,2.68E-10,6.06E-12,1.911462206,0.897454822,7.67E-10,1.49543565,Anaesthesia Stage 0 Start
00:01:15,2.253946218,7.02E-13,1.98E-12,1.27E-10,8.46E-12,2.204476982,0.961177512,2.55E-10,1.517588205,Anaesthesia Stage 0 Start
00:01:16,2.622168219,6.63E-12,5.19E-12,1.70E-09,5.76E-11,3.528889467,1.468128628,3.22E-09,1.663739434,Anaesthesia Stage 0 Start
00:01:17,2.712407106,5.26E-13,1.31E-12,7.86E-11,6.04E-12,1.884044896,0.716971226,2.11E-10,1.508079206,Anaesthesia Stage 0 Start
00:01:18,2.895222924,4.88E-13,2.13E-12,1.88E-10,9.92E-12,2.223799599,1.252807455,2.65E-10,1.505826079,Anaesthesia Stage 0 Start
00:01:19,3.283131813,4.54E-11,2.07E-11,1.94E-09,5.22E-11,2.637837211,1.149166156,5.48E-09,1.578240179,Anaesthesia Stage 0 Start
00:01:20,3.021572252,5.03E-13,1.42E-12,2.43E-10,1.69E-11,1.926534773,1.133368873,7.08E-10,1.48965723,Anaesthesia Stage 0 Start
00:01:21,2.694899872,3.31E-13,1.35E-12,1.17E-10,7.36E-12,1.909489556,0.767440114,5.85E-10,1.510986621,Anaesthesia Stage 0 Start
00:01:22,2.597205721,7.65E-11,2.55E-11,1.28E-09,8.44E-11,3.641538378,1.25084838,3.26E-09,1.671755082,Anaesthesia Stage 0 Start
00:01:23,2.692406145,7.16E-13,1.29E-12,6.88E-10,1.62E-11,2.862998581,1.519697733,2.27E-09,1.604488973,Anaesthesia Stage 0 Start
00:01:24,2.99270485,4.27E-13,1.70E-12,4.40E-10,1.12E-11,1.926880194,0.927256146,1.41E-09,1.501849211,Anaesthesia Stage 0 Start
00:01:25,3.074349721,1.14E-12,1.41E-12,3.58E-10,1.36E-11,2.239392147,0.948738281,4.83E-10,1.535212455,Anaesthesia Stage 0 Start
00:01:26,3.79586324,8.68E-08,9.19E-08,1.86E-06,2.43E-07,6.900296746,1.583368583,4.76E-06,1.721671304,Anaesthesia Stage 0 Start
00:01:27,5.566278097,2.31E-15,3.64E-16,2.42E-09,1.23E-14,1.824111871,0.752997606,1.10E-07,1.459142421,Anaesthesia Stage 0 Start
00:01:28,5.566295354,1.12E-15,5.52E-16,1.51E-15,5.28E-16,1.815691101,0.750628875,5.35E-11,1.459142525,Anaesthesia Stage 0 Start
00:01:29,5.566296567,1.49E-15,1.72E-16,1.27E-15,6.29E-16,1.813921877,0.75006614,5.69E-15,1.459139448,Anaesthesia Stage 0 Start
00:01:30,5.566295281,1.00E-15,1.46E-16,1.24E-15,4.98E-16,1.813566821,0.750005724,4.10E-15,1.459142271,Anaesthesia Stage 0 Start
00:01:31,5.566299098,1.10E-15,5.92E-16,3.58E-16,2.93E-16,1.813515952,0.750051973,8.01E-15,1.459145109,Anaesthesia Stage 0 Start
00:01:32,5.566285376,1.31E-15,3.98E-16,1.06E-12,2.09E-16,1.813478675,0.749999746,3.68E-11,1.459142989,Anaesthesia Stage 0 Start
00:01:33,5.220411158,2.05E-12,1.41E-11,3.26E-09,9.47E-11,2.312881725,1.312091662,1.64E-08,1.517794168,Anaesthesia Stage 0 Start
00:01:34,3.717353528,4.80E-12,6.89E-12,9.72E-10,2.93E-11,1.917205743,1.289734404,6.65E-09,1.475514908,Anaesthesia Stage 0 Start
00:01:35,2.248983651,7.87E-13,3.97E-12,4.36E-10,9.37E-12,1.950679116,1.478594395,4.59E-10,1.48396688,Anaesthesia Stage 0 Start
00:01:36,0.843716126,6.09E-13,3.31E-12,1.74E-09,1.30E-11,2.544170274,1.515984182,5.99E-09,1.529153932,Anaesthesia Stage 0 Start
00:01:37,1.30537891,1.25E-11,6.72E-12,3.94E-10,5.32E-11,2.406728973,1.510764469,1.94E-09,1.506770954,Anaesthesia Stage 0 Start
00:01:38,3.219237655,5.67E-13,1.84E-12,2.45E-10,9.84E-12,2.021450629,1.412753617,1.41E-09,1.491203808,Anaesthesia Stage 0 Start
00:01:39,4.179862586,1.04E-11,1.01E-11,8.89E-10,1.77E-10,1.952788635,0.999437971,3.27E-09,1.511163045,Anaesthesia Stage 0 Start
00:01:40,2.816670302,4.18E-13,1.63E-12,3.89E-10,5.72E-12,2.384172475,1.507036038,3.64E-09,1.505998867,Anaesthesia Stage 0 Start
00:01:41,2.144639348,3.37E-13,1.53E-12,1.47E-09,8.34E-12,2.150611217,1.486188655,2.31E-09,1.491545181,Anaesthesia Stage 0 Start
00:01:42,3.151546538,6.50E-12,1.16E-11,2.10E-09,3.01E-11,2.126074729,1.162328695,1.46E-08,1.512755299,Anaesthesia Stage 0 Start
00:01:43,1.57786823,3.91E-13,1.05E-12,2.13E-10,1.26E-11,2.282478775,1.501506337,2.07E-09,1.4961032,Anaesthesia Stage 0 Start
00:01:44,0.784389574,6.69E-13,1.47E-12,1.80E-10,1.02E-11,3.818173087,1.41628222,7.20E-10,1.650039745,Anaesthesia Stage 0 Start
00:01:45,0.744399634,1.33E-12,3.01E-12,2.33E-10,1.84E-11,3.705704374,1.392540011,3.75E-10,1.587394552,Anaesthesia Stage 0 Start
00:01:46,0.678783322,7.75E-13,1.88E-12,2.51E-10,9.88E-12,2.999534236,1.53574907,1.28E-09,1.622086105,Anaesthesia Stage 0 Start
00:01:47,0.576131914,1.38E-11,1.16E-11,9.60E-10,1.45E-10,4.855275306,2.165927605,2.43E-09,2.138598063,Anaesthesia Stage 0 Start
00:01:48,0.533750904,4.77E-13,1.32E-12,6.64E-11,4.49E-12,2.823061222,1.533867537,4.71E-10,1.603631087,Anaesthesia Stage 0 Start
00:01:49,0.936487929,2.52E-13,7.95E-13,2.02E-10,8.20E-12,2.520220976,1.271655522,5.92E-10,1.498413329,Anaesthesia Stage 0 Start
00:01:50,1.208419886,3.64E-12,7.37E-12,5.31E-10,2.55E-11,2.821742968,1.579775766,1.26E-09,1.57329361,Anaesthesia Stage 0 Start
00:01:51,1.680636633,8.28E-13,1.73E-12,1.06E-10,1.04E-11,2.142823176,1.301960807,2.92E-10,1.500260668,Anaesthesia Stage 0 Start
00:01:52,1.860046372,4.27E-13,1.72E-12,3.21E-10,9.14E-12,3.558457809,0.816105514,6.21E-10,2.059952954,Anaesthesia Stage 0 Start
00:01:53,1.939285451,1.56E-12,3.08E-12,8.24E-10,3.58E-11,3.407065953,1.581768325,2.76E-09,1.611149424,Anaesthesia Stage 0 Start
00:01:54,2.034022418,4.80E-13,1.78E-12,2.03E-10,1.20E-11,3.081417307,0.792348805,5.45E-10,1.583783725,Anaesthesia Stage 0 Start
00:01:55,1.757284994,6.90E-13,1.12E-12,3.13E-10,6.58E-12,2.731641544,1.526368392,1.02E-09,1.563508607,Anaesthesia Stage 0 Start
00:01:56,1.538161667,1.30E-12,1.75E-12,5.15E-10,2.08E-11,3.644975842,1.134204312,1.70E-09,1.607555482,Anaesthesia Stage 0 Start
00:01:57,1.229626779,5.73E-13,9.43E-13,1.87E-10,7.10E-12,2.768683615,1.472990487,5.76E-10,1.518191078,Anaesthesia Stage 0 Start
00:01:58,0.803461099,4.33E-13,1.93E-12,4.43E-10,8.51E-12,2.845319122,1.562474265,1.02E-09,1.56380932,Anaesthesia Stage 0 Start
00:01:59,0.625127871,7.45E-13,1.49E-12,7.06E-10,7.58E-12,2.737884056,1.522640024,2.38E-09,1.594918381,Anaesthesia Stage 0 Start
00:02:00,0.460044134,1.19E-12,1.68E-12,3.10E-10,1.35E-11,3.598839403,1.424418967,5.06E-10,1.553728632,Anaesthesia Stage 0 Start
00:02:01,0.262043515,7.04E-13,1.26E-12,7.67E-11,6.64E-12,4.345988123,1.938226129,3.29E-10,1.942170772,Anaesthesia Stage 0 Start
00:02:02,0.34857635,5.79E-13,1.89E-12,4.68E-11,5.03E-12,2.936279381,1.310058681,2.87E-10,1.556716259,Anaesthesia Stage 0 Start
00:02:03,0.337232224,4.02E-12,8.03E-12,1.16E-09,6.63E-11,7.328940338,2.774074407,1.74E-09,2.756391392,Anaesthesia Stage 0 Start
00:02:04,0.676545225,6.40E-13,1.64E-12,1.05E-10,1.32E-11,2.687104596,1.45977905,2.13E-10,1.53257997,Anaesthesia Stage 0 Start
00:02:05,0.942243874,5.76E-12,1.27E-11,4.33E-10,1.05E-10,6.625370852,2.712843658,2.43E-09,2.906180125,Anaesthesia Stage 0 Start
00:02:06,1.744312103,7.81E-12,1.71E-10,2.54E-07,6.06E-09,2.856232872,1.519103957,7.46E-07,1.60564999,Anaesthesia Stage 0 Start
00:02:07,3.725880911,6.90E-13,3.02E-12,2.03E-08,1.43E-10,2.488794569,1.315672122,8.62E-08,1.54699023,Anaesthesia Stage 0 Start
00:02:08,1.079385197,1.27E-12,4.35E-12,4.08E-10,2.03E-11,2.330852185,1.50036868,2.18E-09,1.50137807,Anaesthesia Stage 0 Start
00:02:09,0.880059143,1.53E-12,5.93E-13,4.55E-10,1.37E-11,1.934617428,1.358633898,1.82E-09,1.481677594,Anaesthesia Stage 0 Start
00:02:10,1.187261116,6.00E-13,7.05E-14,2.19E-11,9.88E-13,1.886188976,0.947753261,4.17E-11,1.477400488,Anaesthesia Stage 0 Start
00:02:11,0.847762483,4.82E-12,1.30E-11,1.79E-09,5.37E-11,2.802055571,1.607021916,4.19E-09,1.603743949,Anaesthesia Stage 0 Start
00:02:12,0.329791038,3.24E-13,8.51E-14,2.78E-11,1.33E-12,2.242962351,1.499715643,1.24E-10,1.494674917,Anaesthesia Stage 0 Start
00:02:13,0.216671805,2.95E-13,9.19E-14,6.66E-11,6.21E-13,2.403464534,1.497056906,1.22E-10,1.507240254,Anaesthesia Stage 0 Start
00:02:14,0.336554479,4.21E-12,8.99E-12,1.26E-09,4.29E-11,3.081801487,1.537390428,2.68E-09,1.746812164,Anaesthesia Stage 0 Start
00:02:15,0.155901895,5.68E-13,1.99E-13,5.31E-11,2.13E-12,2.675106065,1.37748856,1.39E-10,1.552646449,Anaesthesia Stage 0 Start
00:02:16,0.301347566,3.68E-13,1.69E-13,1.02E-10,6.19E-13,2.448702614,1.440045987,4.05E-10,1.521378412,Anaesthesia Stage 0 Start
00:02:17,0.456150955,2.35E-12,4.13E-12,7.16E-10,1.55E-11,2.847709741,1.375420611,1.78E-09,1.635030019,Anaesthesia Stage 0 Start
00:02:18,0.433652729,2.93E-13,1.91E-13,2.96E-12,1.93E-12,1.970371794,1.276863204,2.88E-11,1.496273933,Anaesthesia Stage 0 Start
00:02:19,0.224011306,3.83E-13,1.56E-13,2.91E-10,1.22E-12,2.13404956,1.437701568,4.29E-10,1.493586188,Anaesthesia Stage 0 Start
00:02:20,0.096383641,7.64E-13,6.15E-13,3.88E-10,5.83E-12,2.596013818,1.520629829,1.05E-09,1.532461907,Anaesthesia Stage 0 Start
00:02:21,0.254660051,3.95E-13,1.57E-13,6.54E-11,1.73E-12,2.528657717,1.528300389,4.19E-10,1.523519402,Anaesthesia Stage 0 Start
00:02:22,0.523537377,4.00E-13,2.42E-13,2.80E-10,1.92E-12,2.608033511,1.533656534,2.84E-10,1.533770777,Anaesthesia Stage 0 Start
00:02:23,0.895109366,6.76E-13,7.90E-13,3.86E-10,3.50E-12,2.266708112,1.406106652,1.56E-09,1.505486827,Anaesthesia Stage 0 Start
00:02:24,1.174581608,4.80E-13,1.19E-13,5.77E-11,1.73E-12,2.003360442,1.235696091,1.39E-10,1.500719887,Anaesthesia Stage 0 Start
00:02:25,1.290831334,2.21E-12,1.34E-12,5.17E-10,8.05E-12,2.157640308,1.057718886,1.18E-09,1.5194993,Anaesthesia Stage 0 Start
00:02:26,1.243341022,9.16E-13,3.35E-13,2.07E-10,2.02E-12,2.201879401,1.087911369,7.80E-10,1.523583566,Anaesthesia Stage 0 Start
00:02:27,1.211588905,4.13E-13,1.13E-13,2.54E-11,1.21E-12,1.907157342,0.997735406,1.99E-10,1.485660969,Anaesthesia Stage 0 Start
00:02:28,1.187525643,3.62E-12,6.11E-12,1.06E-09,2.68E-11,2.666531004,1.220399366,1.98E-09,1.5613409,Anaesthesia Stage 0 Start
00:02:29,1.140425692,6.58E-13,7.59E-14,2.50E-10,2.46E-12,2.401545808,1.28552923,1.50E-09,1.531539959,Anaesthesia Stage 0 Start
00:02:30,1.025148309,3.94E-13,3.71E-13,6.98E-11,2.12E-12,1.94721827,1.122115104,5.42E-10,1.501234402,Anaesthesia Stage 0 Start
00:02:31,0.951849948,6.64E-12,7.99E-12,1.30E-09,4.60E-11,3.629771909,1.593604979,2.32E-09,1.700660138,Anaesthesia Stage 0 Start
00:02:32,0.918169691,7.31E-13,2.12E-13,3.39E-11,1.99E-12,1.925721637,1.123958154,2.31E-10,1.48919046,Anaesthesia Stage 0 Start
00:02:33,0.783548029,4.76E-13,1.28E-13,2.51E-11,2.53E-12,1.938533453,1.283246846,8.42E-11,1.48771207,Anaesthesia Stage 0 Start
00:02:34,0.4493263,2.22E-13,7.96E-14,1.98E-10,4.40E-12,1.958485603,1.373292066,7.13E-10,1.491044769,Anaesthesia Stage 0 Start
00:02:35,0.147870954,3.49E-13,2.28E-13,5.31E-11,1.15E-12,2.255783478,1.487319241,3.40E-10,1.483334645,Anaesthesia Stage 0 Start
00:02:36,0.164988842,4.46E-12,1.23E-11,9.33E-10,5.36E-11,3.736542057,1.661560712,1.55E-09,1.650315752,Anaesthesia Stage 0 Start
00:02:37,0.347846304,6.34E-13,3.61E-13,1.09E-11,1.16E-12,2.224368981,1.497863759,3.67E-11,1.492108403,Anaesthesia Stage 0 Start
00:02:38,0.61671555,9.45E-12,1.30E-11,1.74E-09,6.36E-11,3.48146628,1.683743829,3.29E-09,1.75438742,Anaesthesia Stage 0 Start
00:02:39,0.754615095,4.19E-13,6.82E-14,5.62E-11,4.33E-13,1.935307446,1.05680836,4.41E-10,1.498420736,Anaesthesia Stage 0 Start
00:02:40,0.752037415,4.40E-13,1.06E-13,7.81E-11,5.76E-13,2.562081576,1.485382006,1.12E-10,1.533876019,Anaesthesia Stage 0 Start
00:02:41,1.102183707,3.02E-12,2.38E-12,1.18E-09,2.40E-11,3.07618857,1.182507947,2.93E-09,1.544942682,Anaesthesia Stage 0 Start
00:02:42,1.50739194,3.50E-13,1.72E-13,3.95E-11,8.07E-13,1.939474755,1.379690278,1.61E-10,1.483121449,Anaesthesia Stage 0 Start
00:02:43,2.128182949,4.27E-13,2.16E-13,6.90E-11,8.13E-13,2.296394047,1.471649879,6.04E-11,1.501593295,Anaesthesia Stage 0 Start
00:02:44,3.222717578,1.65E-12,2.49E-12,8.71E-10,2.03E-11,1.932757989,1.401184546,2.30E-09,1.478209764,Anaesthesia Stage 0 Start
00:02:45,4.655265524,5.30E-13,2.50E-13,1.70E-10,1.94E-12,1.933158232,1.293953808,6.31E-10,1.484496362,Anaesthesia Stage 0 Start
00:02:46,5.093016034,4.14E-13,1.79E-13,7.51E-10,3.79E-12,1.909957334,1.008603086,1.65E-09,1.487454933,Anaesthesia Stage 0 Start
00:02:47,4.110283079,9.47E-13,8.63E-13,6.79E-10,1.07E-11,2.29802691,1.457401332,2.09E-09,1.502858264,Anaesthesia Stage 0 Start
00:02:48,2.645802815,2.39E-13,1.84E-13,3.20E-11,8.92E-13,2.177675008,1.462603784,2.57E-10,1.494844686,Anaesthesia Stage 0 Start
