 ,Raw EEG,Beta 13-32Hz,Alpha 8-13Hz,Delta 1-4Hz,Theta 4-8Hz,Raw EEG,Raw EEG,All 0.5-32Hz,Raw EEG, 
Time,RMS,Power,Power,Power,Power,SEF,Median Power Frequency,Power,Median Power Frequency,Cmt Text
 ,mV, , , , ,Hz (95%),Hz, ,Hz, 
00:00:00,0.283213128,7.59E-13,3.24E-13,4.94E-11,6.12E-13,51.3964952,1.555862746,5.92E-11,1.511159826, 
00:00:01,0.230788599,4.10E-13,2.38E-13,7.54E-13,5.34E-14,50.70603493,1.43153703,4.99E-11,1.503373335, 
00:00:02,0.193698818,3.57E-13,1.47E-13,2.97E-13,1.13E-13,51.6610772,1.256559768,1.66E-12,1.506222214, 
00:00:03,0.168868761,6.64E-13,5.03E-14,8.35E-14,5.52E-14,29.26916554,1.307375752,1.35E-12,1.500316514, 
00:00:04,0.12755431,3.75E-13,4.25E-14,5.92E-13,1.84E-13,47.2848145,1.45673921,2.01E-12,1.499730635, 
00:00:05,0.092536867,1.93E-13,8.22E-14,1.32E-13,5.33E-14,84.30987592,1.602996115,8.30E-13,1.541626812, 
00:00:06,0.081936698,4.11E-13,2.14E-14,3.09E-13,1.23E-13,183.145392,20.4403634,1.79E-12,4.839441012, 
00:00:07,0.073408436,2.05E-13,6.77E-14,1.79E-13,4.87E-14,118.789671,1.680961293,9.96E-13,1.58025027, 
00:00:08,0.066172085,3.15E-13,5.02E-14,7.75E-14,5.94E-14,157.4218154,1.938502809,6.59E-13,1.751068113, 
00:00:09,0.054614757,3.24E-13,1.98E-14,9.89E-13,7.39E-14,83.98480172,1.505922896,2.61E-12,1.527016973, 
00:00:10,0.04458975,2.70E-13,9.19E-14,1.99E-13,6.80E-14,145.4714794,3.160405213,1.66E-12,1.804322114, 
00:00:11,0.052678462,3.36E-13,1.26E-14,8.15E-13,3.70E-14,94.9926033,1.5672162,3.29E-12,1.550477209, 
00:00:12,0.055614426,4.72E-13,3.62E-14,2.51E-13,1.79E-13,228.5131146,44.52677026,2.23E-12,6.076174443, 
00:00:13,0.057867166,3.84E-13,2.64E-14,1.01E-12,9.90E-14,64.93146103,1.360800296,4.77E-12,1.548745405, 
00:00:14,0.048555917,2.88E-13,1.00E-13,1.99E-13,1.17E-13,111.2662324,1.596441188,2.06E-12,1.607830506, 
00:00:15,0.047589239,8.47E-14,3.02E-14,1.77E-13,2.09E-14,118.3874992,1.561259031,1.40E-12,1.51166106, 
00:00:16,0.053849191,4.87E-13,5.42E-14,9.14E-13,2.19E-13,131.0895752,2.610077239,2.74E-12,2.070327003, 
00:00:17,0.053798063,2.13E-12,7.04E-13,4.96E-12,1.50E-12,68.17885411,2.204262313,1.95E-11,2.06373431, 
00:00:18,0.05828463,2.82E-13,2.96E-14,9.98E-13,7.68E-14,126.3792041,1.508922458,3.12E-12,1.666103097, 
00:00:19,0.066044709,1.89E-13,2.84E-14,2.14E-13,3.91E-14,170.0469954,2.613879819,8.18E-13,1.684319136, 
00:00:20,0.085483404,4.15E-13,7.24E-14,4.33E-13,1.70E-13,80.21289709,1.410957973,1.48E-12,1.531167804, 
00:00:21,0.08776247,1.69E-13,5.69E-14,2.07E-12,8.18E-14,128.1203191,2.431646327,3.35E-12,2.273293592, 
00:00:22,0.093179243,3.84E-13,1.27E-13,2.97E-12,2.80E-13,93.83637331,2.059631026,5.23E-12,2.458053365, 
00:00:23,0.098847075,1.81E-12,6.07E-13,5.18E-12,2.38E-13,97.64530309,3.199943452,8.44E-12,2.84020216, 
00:00:24,0.097817432,2.35E-13,2.89E-14,1.45E-12,1.21E-13,127.1862857,1.730352744,2.06E-12,1.916272734, 
